# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
1359	74_mother	MOTHER	Arhuaco	Arhuaco	'zaku	'zaku	716	1613		'z/z a k u		1216		3 7 1 7	AXBZ	SAKY	1	1.S.C 1.A.V 1.K.C 1.Y.V	2.0 1.5 1.75 0.8	'z/zaku	0	'z/z a k u
1360	74_mother	MOTHER	Malayo	Malayo	abu	abu	715	1614		a b u		1216		7 1 7	XBZ	APY	16	16.A.V 16.P.C 16.Y.V	1.5 1.75 0.8	abu	0	- a b - - u
1361	74_mother	MOTHER	Chimila	Chimila	ka:hmanta	ka:hmanta	717	1618		k a: h m a n t a		1216		1 7 3 4 7 4 1 7	AXBCYMBZ	KAHMANTA	11	11.K.C 11.A.V 11.H.C 11.M.C 11.A.V 11.N.c 11.T.C 11.A.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	ka:hmanta	0	k a: h m a n t a
1362	74_mother	MOTHER	Chibcha	Chibcha	ɣuaia	ɣuaia	718	1617		ɣ u a i a		1216		3 7 7 7 7	AXYYZ	GYAIA	10	10.G.C 10.Y.V 10.A.V 10.I.V 10.A.V	2.0 1.5 1.3 1.3 0.8	ɣuaia	0	ɣ u a i a
1363	74_mother	MOTHER	CentralTunebo	Central Tunebo	a'ba	a'ba	715	1614		a 'b/b a		1216		7 1 7	XBZ	APA	9	9.A.V 9.P.C 9.A.V	1.5 1.75 0.8	a'b/ba	0	- a 'b/b - - a
1364	74_mother	MOTHER	Bari	Barí	abama	abama	715	1614		a b a m a		1216		7 1 7 4 7	XBYBZ	APAMA	3	3.A.V 3.P.C 3.A.V 3.M.C 3.A.V	1.5 1.75 1.3 1.75 0.8	abama	0	- a b a m a
#
1437	17_mountain	MOUNTAIN	LencaSalvador	Lenca-Salvador	kotaN	kotaN	765	1638		k o t a n		639		1 7 1 7 4	AXBYN	KUTAN	15	15.K.C 15.U.V 15.T.C 15.A.V 15.N.c	2.0 1.5 1.75 1.3 0.8	kotan	1	k o t a n
1438	17_mountain	MOUNTAIN	LencaHonduras	Lenca-Honduras	kotaN	kotaN	765	1638		k o t a n		639		1 7 1 7 4	AXBYN	KUTAN	14	14.K.C 14.U.V 14.T.C 14.A.V 14.N.c	2.0 1.5 1.75 1.3 0.8	kotan	1	k o t a n
1439	17_mountain	MOUNTAIN	Cacaopera	Cacaopera	karan	karan	765	1638		k a r a n		639		1 7 5 7 4	AXBYN	KARAN	8	8.K.C 8.A.V 8.R.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	karan	0	k a r a n
1440	17_mountain	MOUNTAIN	Mayangna	Mayangna	asaŋ	asaŋ	766	1638		a s a ŋ		639		7 3 7 4	XBYN	ASAN	18	18.A.V 18.S.C 18.A.V 18.N.c	1.5 1.75 1.3 0.8	asaŋ	0	a s a ŋ - - - - -
1441	17_mountain	MOUNTAIN	Ulwa	Ulwa	asaŋ	asaŋ	766	1638		a s a ŋ		639		7 3 7 4	XBYN	ASAN	25	25.A.V 25.S.C 25.A.V 25.N.c	1.5 1.75 1.3 0.8	asaŋ	0	a s a ŋ - - - - -
1442	17_mountain	MOUNTAIN	Miskito	Mískito	asaŋ taɾa	asaŋ taɾa	766	1638 1644		a s a ŋ + t a ɾ a		639		7 3 7 4 9 1 7 5 7	XBYN_AXBZ	ASAN_TARA	19	19.A.V 19.S.C 19.A.V 19.N.c 19._._ 19.T.C 19.A.V 19.R.C 19.A.V	1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 0.8	asaŋ+taɾa	0	a s a ŋ + t a ɾ a
1443	17_mountain	MOUNTAIN	Pech	Pech	ʃókà	ʃókà	767	1641		ʃ ó/o k à/a		639		3 7 1 7	AXBZ	SUKA	21	21.S.C 21.U.V 21.K.C 21.A.V	2.0 1.5 1.75 0.8	ʃó/okà/a	0	ʃ ó/o k à/a
1444	17_mountain	MOUNTAIN	Rama	Rama	ta:sup	ta:sup	768	1644		t a: s u p		639		1 7 3 7 1	AXBYN	TASYP	22	22.T.C 22.A.V 22.S.C 22.Y.V 22.P.c	2.0 1.5 1.75 1.3 0.8	ta:sup	0	t a: s u p
1445	17_mountain	MOUNTAIN	MalekuJaika	Maléku Jaíka	okteki:	okteki:	769	1642		o k t e k i:		639		7 1 1 7 1 7	XMBYBZ	UKTEKI	17	17.U.V 17.K.c 17.T.C 17.E.V 17.K.C 17.I.V	1.5 1.1 1.75 1.3 1.75 0.8	okteki:	0	o k t e k i:
1446	17_mountain	MOUNTAIN	Boruca	Boruca	dʒàbáʔtáŋ	dʒàbáʔtáŋ	770	1640		dʒ à/a b á/a ʔ t á/a ŋ		639		1 7 1 7 1 1 7 4	AXBYMBYN	TAPAHTAN	4	4.T.C 4.A.V 4.P.C 4.A.V 4.H.c 4.T.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 0.8	dʒà/abá/aʔtá/aŋ	0	dʒ à/a b á/a ʔ t á/a ŋ
1447	17_mountain	MOUNTAIN	Bribri	Bribri	kã̂ batà	kã̂ batà	771	1641 1640		k ã̂/ã + b a t à/a		639		1 7 9 1 7 1 7	AX_AXBZ	KA_PATA	5	5.K.C 5.A.V 5._._ 5.P.C 5.A.V 5.T.C 5.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kã̂/ã+batà/a	0	k ã̂/ã + b a t à/a
1448	17_mountain	MOUNTAIN	Cabecar	Cabécar	kã́ batà	kã́ batà	771	1641 1640		k ã́/ã + b a t à/a		639		1 7 9 1 7 1 7	AX_AXBZ	KA_PATA	7	7.K.C 7.A.V 7._._ 7.P.C 7.A.V 7.T.C 7.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kã́/ã+batà/a	0	k ã́/ã + b a t à/a
1449	17_mountain	MOUNTAIN	Teribe	Teribe	dɺùb	dɺùb	772	1644		d ɺ ù/u b		639		1 5 7 1	ACXN	TRYP	24	24.T.C 24.R.C 24.Y.V 24.P.c	2.0 1.5 1.5 0.8	dɺù/ub	0	d ɺ ù/u b
1450	17_mountain	MOUNTAIN	Ngabere	Ngäbere	ŋutio	ŋutio	773	1644		ŋ u t i o		639		4 7 1 7 7	AXBYZ	NYTIU	20	20.N.C 20.Y.V 20.T.C 20.I.V 20.U.V	2.0 1.5 1.75 1.3 0.8	ŋutio	0	ŋ u t i o
1451	17_mountain	MOUNTAIN	Buglere	Buglere	hwitʃuga	hwitʃuga	774	1642		h w i tʃ u g a		639		3 6 7 1 7 1 7	ACXBYBZ	HWITYKA	6	6.H.C 6.W.C 6.I.V 6.T.C 6.Y.V 6.K.C 6.A.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	hwitʃuga	0	h w i tʃ u g - - a
1452	17_mountain	MOUNTAIN	Dorasque	Dorasque	tuú	tuú	775	1644		t u ú/u		639		1 7 7	AXZ	TYY	13	13.T.C 13.Y.V 13.Y.V	2.0 1.5 0.8	tuú/u	0	t u ú/u
1453	17_mountain	MOUNTAIN	SanBlasKuna	San Blas Kuna	jala	jala	776	1646		j a l a		639		6 7 5 7	AXBZ	JALA	23	23.J.C 23.A.V 23.L.C 23.A.V	2.0 1.5 1.75 0.8	jala	0	j a l a
1454	17_mountain	MOUNTAIN	Cogui	Cogui	ge'ka	ge'ka	777	1641		g e 'k/k a		639		1 7 1 7	AXBZ	KEKA	12	12.K.C 12.E.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	ge'k/ka	0	g e 'k/k a
1455	17_mountain	MOUNTAIN	Arhuaco	Arhuaco	'gwiɾkənɨ	'gwiɾkənɨ	774	1638		'g/g w i ɾ k ə n ɨ		639		1 6 7 5 1 7 4 7	ACXMBYBZ	KWIRKENI	1	1.K.C 1.W.C 1.I.V 1.R.c 1.K.C 1.E.V 1.N.C 1.I.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 0.8	'g/gwiɾkənɨ	0	'g/g w i ɾ - k ə n ɨ
1456	17_mountain	MOUNTAIN	Malayo	Malayo	ʃimu'rua	ʃimu'rua	778	1645		ʃ i m u 'r/r u a		639		3 7 4 7 5 7 7	AXBYBYZ	SIMYRYA	16	16.S.C 16.I.V 16.M.C 16.Y.V 16.R.C 16.Y.V 16.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʃimu'r/rua	0	ʃ i m u 'r/r u a
1457	17_mountain	MOUNTAIN	Chimila	Chimila	ittikoŋkɾa	ittikoŋkɾa	779	1643		i t t i k o ŋ k ɾ a		639		7 1 1 7 1 7 4 1 5 7	XMBYBYMBCZ	ITTIKUNKRA	11	11.I.V 11.T.c 11.T.C 11.I.V 11.K.C 11.U.V 11.N.c 11.K.C 11.R.C 11.A.V	1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 1.5 0.8	ittikoŋkɾa	0	i t t i k o ŋ k ɾ a
1458	17_mountain	MOUNTAIN	Chibcha	Chibcha	ɣua	ɣua	774	1641		ɣ u a		639		3 7 7	AXZ	GYA	10	10.G.C 10.Y.V 10.A.V	2.0 1.5 0.8	ɣua	0	- - - - - ɣ u - a
1459	17_mountain	MOUNTAIN	CentralTunebo	Central Tunebo	'kubaɾa	'kubaɾa	780	1638		'k/k u b a ɾ a		639		1 7 1 7 5 7	AXBYBZ	KYPARA	9	9.K.C 9.Y.V 9.P.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	'k/kubaɾa	0	'k/k u b a ɾ a
1460	17_mountain	MOUNTAIN	Bari	Barí	ɲena	ɲena	781	1639		ɲ e n a		639		4 7 4 7	AXBZ	NENA	3	3.N.C 3.E.V 3.N.C 3.A.V	2.0 1.5 1.75 0.8	ɲena	0	ɲ e n a
#
217	22_mouth	MOUTH	LencaSalvador	Lenca-Salvador	ints'ats'a	ints'ats'a	110	1669		i n t s 'a/a t s 'a/a		674		7 4 1 3 7 1 3 7	XMBCYBCZ	INTSATSA	15	15.I.V 15.N.c 15.T.C 15.S.C 15.A.V 15.T.C 15.S.C 15.A.V	1.5 1.1 1.75 1.5 1.3 1.75 1.5 0.8	ints'a/ats'a/a	0	i n t s 'a/a t s 'a/a
218	22_mouth	MOUTH	LencaHonduras	Lenca-Honduras	in	in	110	1668		i n		674		7 4	XN	IN	14	14.I.V 14.N.c	1.5 0.8	in	0	i n - - - - - -
219	22_mouth	MOUTH	Cacaopera	Cacaopera	tawa	tawa	111	1667		t a w a		674		1 7 6 7	AXBZ	TAWA	8	8.T.C 8.A.V 8.W.C 8.A.V	2.0 1.5 1.75 0.8	tawa	0	t a w a -
220	22_mouth	MOUTH	Mayangna	Mayangna	tapas	tapas	111	1667		t a p a s		674		1 7 1 7 3	AXBYN	TAPAS	18	18.T.C 18.A.V 18.P.C 18.A.V 18.S.c	2.0 1.5 1.75 1.3 0.8	tapas	0	t a p a s
221	22_mouth	MOUTH	Ulwa	Ulwa	tapas	tapas	111	1667		t a p a s		674		1 7 1 7 3	AXBYN	TAPAS	25	25.T.C 25.A.V 25.P.C 25.A.V 25.S.c	2.0 1.5 1.75 1.3 0.8	tapas	0	t a p a s
222	22_mouth	MOUTH	Miskito	Mískito	bila	bila	112	1670		b i l a		674		1 7 5 7	AXBZ	PILA	19	19.P.C 19.I.V 19.L.C 19.A.V	2.0 1.5 1.75 0.8	bila	0	b i l a
223	22_mouth	MOUTH	Pech	Pech	sà:pà	sà:pà	111	1667		s à:/a: p à/a		674		3 7 1 7	AXBZ	SAPA	21	21.S.C 21.A.V 21.P.C 21.A.V	2.0 1.5 1.75 0.8	sà:/a:pà/a	0	s à:/a: p à/a -
224	22_mouth	MOUTH	Rama	Rama	kaka:	kaka:	113	1666		k a k a:		674		1 7 1 7	AXBZ	KAKA	22	22.K.C 22.A.V 22.K.C 22.A.V	2.0 1.5 1.75 0.8	kaka:	0	k a - - k - a:
225	22_mouth	MOUTH	MalekuJaika	Maléku Jaíka	koki:	koki:	113	1666		k o k i:		674		1 7 1 7	AXBZ	KUKI	17	17.K.C 17.U.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	koki:	0	k o - - k - i:
226	22_mouth	MOUTH	Boruca	Boruca	kásà	kásà	113	1666		k á/a s à/a		674		1 7 3 7	AXBZ	KASA	4	4.K.C 4.A.V 4.S.C 4.A.V	2.0 1.5 1.75 0.8	ká/asà/a	0	k á/a - - s - à/a
227	22_mouth	MOUTH	Bribri	Bribri	axkʊ́	axkʊ́	113	1666		a x k ʊ́/ʊ		674		7 3 1 7	XMBZ	AGKY	5	5.A.V 5.G.c 5.K.C 5.Y.V	1.5 1.1 1.75 0.8	axkʊ́/ʊ	0	- a x - k - ʊ́/ʊ
228	22_mouth	MOUTH	Cabecar	Cabécar	hkʊ́	hkʊ́	113	1666		h k ʊ́/ʊ		674		3 1 7	ACZ	HKY	7	7.H.C 7.K.C 7.Y.V	2.0 1.5 0.8	hkʊ́/ʊ	0	- - h - k - ʊ́/ʊ
229	22_mouth	MOUTH	Teribe	Teribe	kʰámo	kʰámo	113	1666		kʰ á/a m o		674		1 7 4 7	AXBZ	KAMU	24	24.K.C 24.A.V 24.M.C 24.U.V	2.0 1.5 1.75 0.8	kʰá/amo	0	kʰ á/a - - m - o
230	22_mouth	MOUTH	Ngabere	Ngäbere	kada	kada	113	1666		k a d a		674		1 7 1 7	AXBZ	KATA	20	20.K.C 20.A.V 20.T.C 20.A.V	2.0 1.5 1.75 0.8	kada	0	k a - - d - a
231	22_mouth	MOUTH	Buglere	Buglere	ka	ka	113	1666		k a		674		1 7	AX	KA	6	6.K.C 6.A.V	2.0 1.5	ka	0	- - - - k - a
232	22_mouth	MOUTH	Dorasque	Dorasque	kaga	kaga	113	1666		k a g a		674		1 7 1 7	AXBZ	KAKA	13	13.K.C 13.A.V 13.K.C 13.A.V	2.0 1.5 1.75 0.8	kaga	0	k a - - g - a
233	22_mouth	MOUTH	SanBlasKuna	San Blas Kuna	kakka	kakka	113	1666		k a k k a		674		1 7 1 1 7	AXMBZ	KAKKA	23	23.K.C 23.A.V 23.K.c 23.K.C 23.A.V	2.0 1.5 1.1 1.75 0.8	kakka	0	k a k - k - a
234	22_mouth	MOUTH	Cogui	Cogui	'kaka	'kaka	113	1666		'k/k a k a		674		1 7 1 7	AXBZ	KAKA	12	12.K.C 12.A.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	'k/kaka	0	'k/k a - - k - a
235	22_mouth	MOUTH	Arhuaco	Arhuaco	kəkka	kəkka	113	1666		k ə k k a		674		1 7 1 1 7	AXMBZ	KEKKA	1	1.K.C 1.E.V 1.K.c 1.K.C 1.A.V	2.0 1.5 1.1 1.75 0.8	kəkka	0	k ə k - k - a
236	22_mouth	MOUTH	Malayo	Malayo	kə'ka	kə'ka	113	1666		k ə 'k/k a		674		1 7 1 7	AXBZ	KEKA	16	16.K.C 16.E.V 16.K.C 16.A.V	2.0 1.5 1.75 0.8	kə'k/ka	0	k ə - - 'k/k - a
237	22_mouth	MOUTH	Chimila	Chimila	kakkwa	kakkwa	113	1666		k a k k w a		674		1 7 1 1 6 7	AXMBCZ	KAKKWA	11	11.K.C 11.A.V 11.K.c 11.K.C 11.W.C 11.A.V	2.0 1.5 1.1 1.75 1.5 0.8	kakkwa	0	k a k - k w a
238	22_mouth	MOUTH	Chibcha	Chibcha	kɨhɨka	kɨhɨka	113	1666		k ɨ h ɨ k a		674		1 7 3 7 1 7	AXBYBZ	KIHIKA	10	10.K.C 10.I.V 10.H.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɨhɨka	0	k ɨ h ɨ k - a
239	22_mouth	MOUTH	CentralTunebo	Central Tunebo	'kahka	'kahka	113	1666		'k/k a h k a		674		1 7 3 1 7	AXMBZ	KAHKA	9	9.K.C 9.A.V 9.H.c 9.K.C 9.A.V	2.0 1.5 1.1 1.75 0.8	'k/kahka	0	'k/k a h - k - a
240	22_mouth	MOUTH	Bari	Barí	kaksiu:	kaksiu:	113	1666		k a k s i u:		674		1 7 1 3 7 7	AXBCYZ	KAKSIY	3	3.K.C 3.A.V 3.K.C 3.S.C 3.I.V 3.Y.V	2.0 1.5 1.75 1.5 1.3 0.8	kaksiu:	0	k a k - s i u:
#
673	84_neck	NECK	LencaSalvador	Lenca-Salvador	t'aNt'aN	t'aNt'aN	364	1692		t 'a/a n t 'a/a n		1333		1 7 4 1 7 4	AXMBYN	TANTAN	15	15.T.C 15.A.V 15.N.c 15.T.C 15.A.V 15.N.c	2.0 1.5 1.1 1.75 1.3 0.8	t'a/ant'a/an	0	t 'a/a n t 'a/a n
674	84_neck	NECK	LencaHonduras	Lenca-Honduras	sala	sala	365	1691		s a l a		1333		3 7 5 7	AXBZ	SALA	14	14.S.C 14.A.V 14.L.C 14.A.V	2.0 1.5 1.75 0.8	sala	0	s a l a
675	84_neck	NECK	Cacaopera	Cacaopera	tsaw	tsaw	366	1694		t s a w		1333		1 3 7 6	ACXN	TSAW	8	8.T.C 8.S.C 8.A.V 8.W.c	2.0 1.5 1.5 0.8	tsaw	0	t s a w
676	84_neck	NECK	Mayangna	Mayangna	dimak	dimak	367	1697		d i m a k		1333		1 7 4 7 1	AXBYN	TIMAK	18	18.T.C 18.I.V 18.M.C 18.A.V 18.K.c	2.0 1.5 1.75 1.3 0.8	dimak	0	d i m a k
677	84_neck	NECK	Ulwa	Ulwa	ma:mak	ma:mak	368	1697		m a: m a k		1333		4 7 4 7 1	AXBYN	MAMAK	25	25.M.C 25.A.V 25.M.C 25.A.V 25.K.c	2.0 1.5 1.75 1.3 0.8	ma:mak	0	m a: m a k
678	84_neck	NECK	Miskito	Mískito	nana	nana	369	1691		n a n a		1333		4 7 4 7	AXBZ	NANA	19	19.N.C 19.A.V 19.N.C 19.A.V	2.0 1.5 1.75 0.8	nana	0	n a n a
679	84_neck	NECK	Pech	Pech	táwásã́	táwásã́	370	1699		t á/a w á/a s ã́/ã		1333		1 7 6 7 3 7	AXBYBZ	TAWASA	21	21.T.C 21.A.V 21.W.C 21.A.V 21.S.C 21.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tá/awá/asã́/ã	0	t á/a w á/a s ã́/ã
680	84_neck	NECK	Rama	Rama	ki:ŋkat	ki:ŋkat	371	1691		k i: ŋ k a t		1333		1 7 4 1 7 1	AXMBYN	KINKAT	22	22.K.C 22.I.V 22.N.c 22.K.C 22.A.V 22.T.c	2.0 1.5 1.1 1.75 1.3 0.8	ki:ŋkat	0	k i: ŋ k a t
681	84_neck	NECK	MalekuJaika	Maléku Jaíka	ko:lo	ko:lo	372	1691		k o: l o		1333		1 7 5 7	AXBZ	KULU	17	17.K.C 17.U.V 17.L.C 17.U.V	2.0 1.5 1.75 0.8	ko:lo	0	k o: - l o
682	84_neck	NECK	Boruca	Boruca	ìŋsá	ìŋsá	373	1692		ì/i ŋ s á/a		1333		7 4 3 7	XMBZ	INSA	4	4.I.V 4.N.c 4.S.C 4.A.V	1.5 1.1 1.75 0.8	ì/iŋsá/a	0	ì/i ŋ s á/a
683	84_neck	NECK	Bribri	Bribri	kuɺǐʔ	kuɺǐʔ	374	1691		k u ɺ ǐ/i ʔ		1333		1 7 5 7 1	AXBYN	KYRIH	5	5.K.C 5.Y.V 5.R.C 5.I.V 5.H.c	2.0 1.5 1.75 1.3 0.8	kuɺǐ/iʔ	0	k u ɺ ǐ/i ʔ
684	84_neck	NECK	Cabecar	Cabécar	kulí	kulí	374	1691		k u l í/i		1333		1 7 5 7	AXBZ	KYLI	7	7.K.C 7.Y.V 7.L.C 7.I.V	2.0 1.5 1.75 0.8	kulí/i	0	k u l í/i -
685	84_neck	NECK	Teribe	Teribe	bɪ̀ŋdó	bɪ̀ŋdó	375	1692		b ɪ̀/ɪ ŋ d ó/o		1333		1 7 4 1 7	AXMBZ	PINTU	24	24.P.C 24.I.V 24.N.c 24.T.C 24.U.V	2.0 1.5 1.1 1.75 0.8	bɪ̀/ɪŋdó/o	0	b ɪ̀/ɪ ŋ d ó/o
686	84_neck	NECK	Ngabere	Ngäbere	ɾɔɾɔ	ɾɔɾɔ	369	1698		ɾ ɔ ɾ ɔ		1333		5 7 5 7	AXBZ	RURU	20	20.R.C 20.U.V 20.R.C 20.U.V	2.0 1.5 1.75 0.8	ɾɔɾɔ	0	ɾ ɔ ɾ ɔ
687	84_neck	NECK	Buglere	Buglere	siɾoska	siɾoska	376	1693		s i ɾ o s k a		1333		3 7 5 7 3 1 7	AXBYMBZ	SIRUSKA	6	6.S.C 6.I.V 6.R.C 6.U.V 6.S.c 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	siɾoska	0	s i ɾ o s k a
688	84_neck	NECK	Dorasque	Dorasque	polé	polé	377	1691		p o l é/e		1333		1 7 5 7	AXBZ	PULE	13	13.P.C 13.U.V 13.L.C 13.E.V	2.0 1.5 1.75 0.8	polé/e	0	p o l é/e
689	84_neck	NECK	SanBlasKuna	San Blas Kuna	tukkarwala	tukkarwala	378	1700		t u k k a r w a l a		1333		1 7 1 1 7 5 6 7 5 7	AXMBYBCYBZ	TYKKARWALA	23	23.T.C 23.Y.V 23.K.c 23.K.C 23.A.V 23.R.C 23.W.C 23.A.V 23.L.C 23.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.75 0.8	tukkarwala	0	t u k k a r w a l a
690	84_neck	NECK	Cogui	Cogui	'gagla	'gagla	372	1691		'g/g a g l a		1333		1 7 1 5 7	AXBCZ	KAKLA	12	12.K.C 12.A.V 12.K.C 12.L.C 12.A.V	2.0 1.5 1.75 1.5 0.8	'g/gagla	0	'g/g a g l a
691	84_neck	NECK	Arhuaco	Arhuaco	'gaʔnɨ	'gaʔnɨ	372	1691		'g/g a ʔ n ɨ		1333		1 7 1 4 7	AXBCZ	KAHNI	1	1.K.C 1.A.V 1.H.C 1.N.C 1.I.V	2.0 1.5 1.75 1.5 0.8	'g/gaʔnɨ	0	'g/g a ʔ n ɨ
692	84_neck	NECK	Malayo	Malayo	'gana	'gana	372	1691		'g/g a n a		1333		1 7 4 7	AXBZ	KANA	16	16.K.C 16.A.V 16.N.C 16.A.V	2.0 1.5 1.75 0.8	'g/gana	0	'g/g a - n a
693	84_neck	NECK	Chimila	Chimila	'ɾuggwaʔ	'ɾuggwaʔ	379	1696		'ɾ/ɾ u g g w a ʔ		1333		5 7 1 1 6 7 1	AXMBCYN	RYKKWAH	11	11.R.C 11.Y.V 11.K.c 11.K.C 11.W.C 11.A.V 11.H.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	'ɾ/ɾuggwaʔ	0	'ɾ/ɾ u g g w a ʔ
694	84_neck	NECK	Chibcha	Chibcha	gɨ	gɨ	372	1691		g ɨ		1333		1 7	AX	KI	10	10.K.C 10.I.V	2.0 1.5	gɨ	0	g ɨ - - -
695	84_neck	NECK	CentralTunebo	Central Tunebo	'jaʔnkukaɾa	'jaʔnkukaɾa	380	1695		'j/j a ʔ n k u k a ɾ a		1333		6 7 1 4 1 7 1 7 5 7	AXBYBYBYBZ	JAHNKYKARA	9	9.J.C 9.A.V 9.H.C 9.N.V 9.K.C 9.Y.V 9.K.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	'j/jaʔnkukaɾa	0	'j/j a ʔ n k u k a ɾ a
696	84_neck	NECK	Bari	Barí	bo:	bo:	377	1691		b o:		1333		1 7	AX	PU	3	3.P.C 3.U.V	2.0 1.5	bo:	0	b o: - -
#
1675	78_new	NEW	LencaSalvador	Lenca-Salvador	tuja	tuja	905	1724		t u j a		1231		1 7 6 7	AXBZ	TYJA	15	15.T.C 15.Y.V 15.J.C 15.A.V	2.0 1.5 1.75 0.8	tuja	0	t u j a
1676	78_new	NEW	LencaHonduras	Lenca-Honduras	tuja	tuja	905	1724		t u j a		1231		1 7 6 7	AXBZ	TYJA	14	14.T.C 14.Y.V 14.J.C 14.A.V	2.0 1.5 1.75 0.8	tuja	0	t u j a
1677	78_new	NEW	Cacaopera	Cacaopera	misinan	misinan	906	1721		m i s i n a n		1231		4 7 3 7 4 7 4	AXBYBYN	MISINAN	8	8.M.C 8.I.V 8.S.C 8.I.V 8.N.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	misinan	0	- - m - i - s i n a n
1678	78_new	NEW	Mayangna	Mayangna	wisam	wisam	906	1726		w i s a m		1231		6 7 3 7 4	AXBYN	WISAM	18	18.W.C 18.I.V 18.S.C 18.A.V 18.M.c	2.0 1.5 1.75 1.3 0.8	wisam	0	- - - w i - s - - a m
1679	78_new	NEW	Ulwa	Ulwa	bata:ka	bata:ka	907	1719		b a t a: k a		1231		1 7 1 7 1 7	AXBYBZ	PATAKA	25	25.P.C 25.A.V 25.T.C 25.A.V 25.K.C 25.A.V	2.0 1.5 1.75 1.3 1.75 0.8	bata:ka	0	b a t a: k a
1680	78_new	NEW	Miskito	Mískito	raja	raja	908	1724		r a j a		1231		5 7 6 7	AXBZ	RAJA	19	19.R.C 19.A.V 19.J.C 19.A.V	2.0 1.5 1.75 0.8	raja	0	r a j a
1681	78_new	NEW	Pech	Pech	wàjʔkà	wàjʔkà	909	1728		w à/a j ʔ k à/a		1231		6 7 6 1 1 7	AXLMBZ	WAJHKA	21	21.W.C 21.A.V 21.J.c 21.H.c 21.K.C 21.A.V	2.0 1.5 1.1 1.1 1.75 0.8	wà/ajʔkà/a	0	w à/a j ʔ k à/a
1682	78_new	NEW	Rama	Rama	abi:sa	abi:sa	906	1716		a b i: s a		1231		7 1 7 3 7	XBYBZ	APISA	22	22.A.V 22.P.C 22.I.V 22.S.C 22.A.V	1.5 1.75 1.3 1.75 0.8	abi:sa	0	- a - b i: - s - - a -
1683	78_new	NEW	MalekuJaika	Maléku Jaíka	ɬa:ŋalu:ɾi	ɬa:ŋalu:ɾi	910	1725		ɬ a: ŋ a l u: ɾ i		1231		5 7 4 7 5 7 5 7	AXBYBYBZ	LANALYRI	17	17.L.C 17.A.V 17.N.C 17.A.V 17.L.C 17.Y.V 17.R.C 17.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɬa:ŋalu:ɾi	0	ɬ a: ŋ a l u: ɾ i
1684	78_new	NEW	Boruca	Boruca	kìnká	kìnká	911	1718		k ì/i n k á/a		1231		1 7 4 1 7	AXMBZ	KINKA	4	4.K.C 4.I.V 4.N.c 4.K.C 4.A.V	2.0 1.5 1.1 1.75 0.8	kì/inká/a	0	k ì/i n k á/a
1685	78_new	NEW	Bribri	Bribri	pã̌ã̀ɺĩ̀	pã̌ã̀ɺĩ̀	912	1719		p ã̌/ã ã̀/ã ɺ ĩ̀/ĩ		1231		1 7 7 5 7	AXYBZ	PAARI	5	5.P.C 5.A.V 5.A.V 5.R.C 5.I.V	2.0 1.5 1.3 1.75 0.8	pã̌/ãã̀/ãɺĩ̀/ĩ	0	p ã̌/ã ã̀/ã ɺ ĩ̀/ĩ
1686	78_new	NEW	Cabecar	Cabécar	spã́'nã̀	spã́'nã̀	913	1719		s p ã́/ã 'n/n ã̀/ã		1231		3 1 7 4 7	ACYBZ	SPANA	7	7.S.C 7.P.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.3 1.75 0.8	spã́/ã'n/nã̀/ã	0	s p ã́/ã 'n/n ã̀/ã
