# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
323	104_head	HEAD	Bribri	Bribri	uʊ̂kìd	uʊ̂kìd	u ʊ̂/ʊ k ì/i d	brib1243	1256	9.40	-83.05		0	0	?	7 7 1 7 1	XYBYN	YYKIT	5	5.Y.V 5.Y.V 5.K.C 5.I.V 5.T.c	1.5 1.3 1.75 1.3 0.8	uʊ̂/ʊkì/id	0	736
324	104_head	HEAD	Cabecar	Cabécar	tsã́kṹ	tsã́kṹ	t s ã́/ã k ṹ/ũ	cabe1245	1256	9.67	-83.41		0	0	?	1 3 7 1 7	ACXBZ	TSAKY	7	7.T.C 7.S.C 7.A.V 7.K.C 7.Y.V	2.0 1.5 1.5 1.75 0.8	tsã́/ãkṹ/ũ	0	735
325	104_head	HEAD	Teribe	Teribe	kógo	kógo	k ó/o g o	teri1250	1256	9.06	-82.96		0	0	?	1 7 1 7	AXBZ	KUKU	24	24.K.C 24.U.V 24.K.C 24.U.V	2.0 1.5 1.75 0.8	kó/ogo	0	746
326	104_head	HEAD	Ngabere	Ngäbere	dokwɔ	dokwɔ	d o k w ɔ	ngab1239	1256	8.83	-82.39		0	0	?	1 7 1 6 7	AXBCZ	TUKWU	20	20.T.C 20.U.V 20.K.C 20.W.C 20.U.V	2.0 1.5 1.75 1.5 0.8	dokwɔ	0	735
327	104_head	HEAD	Buglere	Buglere	tʃuga	tʃuga	tʃ u g a	bugl1243	1256	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	TYKA	6	6.T.C 6.Y.V 6.K.C 6.A.V	2.0 1.5 1.75 0.8	tʃuga	0	735
328	104_head	HEAD	Dorasque	Dorasque	dukú	dukú	d u k ú/u	dora1242	1256	8.57	-82.38		0	0	?	1 7 1 7	AXBZ	TYKY	13	13.T.C 13.Y.V 13.K.C 13.Y.V	2.0 1.5 1.75 0.8	dukú/u	0	735
329	104_head	HEAD	SanBlasKuna	San Blas Kuna	nono	nono	n o n o	sanb1242	1256	9.16	-78.31		0	0	?	4 7 4 7	AXBZ	NUNU	23	23.N.C 23.U.V 23.N.C 23.U.V	2.0 1.5 1.75 0.8	nono	0	745
330	104_head	HEAD	Cogui	Cogui	'sankala	'sankala	's/s a n k a l a	cogu1240	1256	10.95	-73.80		0	0	?	3 7 4 1 7 5 7	AXMBYBZ	SANKALA	12	12.S.C 12.A.V 12.N.c 12.K.C 12.A.V 12.L.C 12.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	's/sankala	0	735
331	104_head	HEAD	Arhuaco	Arhuaco	sa'kuku	sa'kuku	s a 'k/k u k u	arhu1242	1256	10.70	-73.64		0	0	?	3 7 1 7 1 7	AXBYBZ	SAKYKY	1	1.S.C 1.A.V 1.K.C 1.Y.V 1.K.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	sa'k/kuku	0	733
332	104_head	HEAD	Malayo	Malayo	ʃa'munku	ʃa'munku	ʃ a 'm/m u n k u	mala1522	1256	10.93	-73.42		0	0	?	3 7 4 7 4 1 7	AXBYMBZ	SAMYNKY	16	16.S.C 16.A.V 16.M.C 16.Y.V 16.N.c 16.K.C 16.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	ʃa'm/munku	0	733
333	104_head	HEAD	Chimila	Chimila	ha:kɾa	ha:kɾa	h a: k ɾ a	chim1309	1256	10.19	-74.26		0	0	?	3 7 1 5 7	AXBCZ	HAKRA	11	11.H.C 11.A.V 11.K.C 11.R.C 11.A.V	2.0 1.5 1.75 1.5 0.8	ha:kɾa	0	735
334	104_head	HEAD	Chibcha	Chibcha	tsɨskɨ	tsɨskɨ	t s ɨ s k ɨ	chib1270	1256	6.25	-74.17		0	0	?	1 3 7 3 1 7	ACXMBZ	TSISKI	10	10.T.C 10.S.C 10.I.V 10.S.c 10.K.C 10.I.V	2.0 1.5 1.5 1.1 1.75 0.8	tsɨskɨ	0	735
335	104_head	HEAD	CentralTunebo	Central Tunebo	'kwisa	'kwisa	'k/k w i s a	cent2150	1256	6.89	-72.09		0	0	?	1 6 7 3 7	ACXBZ	KWISA	9	9.K.C 9.W.C 9.I.V 9.S.C 9.A.V	2.0 1.5 1.5 1.75 0.8	'k/kwisa	0	738
336	104_head	HEAD	Bari	Barí	sa:	sa:	s a:	bari1297	1256	9.08	-72.94		0	0	?	3 7	AX	SA	3	3.S.C 3.A.V	2.0 1.5	sa:	0	734
#
1699	75_hear	HEAR	LencaSalvador	Lenca-Salvador	eni	eni	e n i	lenc1242	1408	13.56	-87.50		0	0	?	7 4 7	XBZ	ENI	15	15.E.V 15.N.C 15.I.V	1.5 1.75 0.8	eni	0	758
1700	75_hear	HEAR	LencaHonduras	Lenca-Honduras	en	en	e n	lenc1243	1408	13.67	-88.11		0	0	?	7 4	XN	EN	14	14.E.V 14.N.c	1.5 0.8	en	0	758
1701	75_hear	HEAR	Cacaopera	Cacaopera	ara	ara	a r a	caca1247	1408	13.74	-88.11		0	0	?	7 5 7	XBZ	ARA	8	8.A.V 8.R.C 8.A.V	1.5 1.75 0.8	ara	0	753
1702	75_hear	HEAR	Mayangna	Mayangna	daka	daka	d a k a	maya1285	1408	14.13	-84.34		0	0	?	1 7 1 7	AXBZ	TAKA	18	18.T.C 18.A.V 18.K.C 18.A.V	2.0 1.5 1.75 0.8	daka	0	751
1703	75_hear	HEAR	Ulwa	Ulwa	daka	daka	d a k a	ulwa1239	1408	12.93	-83.58		0	0	?	1 7 1 7	AXBZ	TAKA	25	25.T.C 25.A.V 25.K.C 25.A.V	2.0 1.5 1.75 0.8	daka	0	751
1704	75_hear	HEAR	Miskito	Mískito	wal	wal	w a l	misk1239	1408	15.16	-84.29		0	0	?	6 7 5	AXN	WAL	19	19.W.C 19.A.V 19.L.c	2.0 1.5 0.8	wal	0	759
1705	75_hear	HEAR	Pech	Pech	weʃ	weʃ	w e ʃ	pech1241	1408	15.80	-85.56		0	0	?	6 7 3	AXN	WES	21	21.W.C 21.E.V 21.S.c	2.0 1.5 0.8	weʃ	0	760
1706	75_hear	HEAR	Rama	Rama	alkuk	alkuk	a l k u k	rama1270	1408	11.50	-83.86		0	0	?	7 5 1 7 1	XMBYN	ALKYK	22	22.A.V 22.L.c 22.K.C 22.Y.V 22.K.c	1.5 1.1 1.75 1.3 0.8	alkuk	0	761
1707	75_hear	HEAR	MalekuJaika	Maléku Jaíka	tai:ki	tai:ki	t a i: k i	male1297	1408	10.75	-84.73		0	0	?	1 7 7 1 7	AXYBZ	TAIKI	17	17.T.C 17.A.V 17.I.V 17.K.C 17.I.V	2.0 1.5 1.3 1.75 0.8	tai:ki	0	751
1708	75_hear	HEAR	Boruca	Boruca	dóxk	dóxk	d ó/o x k	boru1252	1408	8.88	-83.21		0	0	?	1 7 3 1	AXLN	TUGK	4	4.T.C 4.U.V 4.G.c 4.K.c	2.0 1.5 1.1 0.8	dó/oxk	0	749
1709	75_hear	HEAR	Bribri	Bribri	stsɪ	stsɪ	s t s ɪ	brib1243	1408	9.40	-83.05		0	0	?	3 1 3 7	ACCZ	STSI	5	5.S.C 5.T.C 5.S.C 5.I.V	2.0 1.5 1.5 0.8	stsɪ	0	750
1710	75_hear	HEAR	Cabecar	Cabécar	ksɪ	ksɪ	k s ɪ	cabe1245	1408	9.67	-83.41		0	0	?	1 3 7	ACX	KSI	7	7.K.C 7.S.C 7.I.V	2.0 1.5 1.5	ksɪ	0	752
1711	75_hear	HEAR	Teribe	Teribe	kúk	kúk	k ú/u k	teri1250	1408	9.06	-82.96		0	0	?	1 7 1	AXN	KYK	24	24.K.C 24.Y.V 24.K.c	2.0 1.5 0.8	kú/uk	0	761
1712	75_hear	HEAR	Ngabere	Ngäbere	nu	nu	n u	ngab1239	1408	8.83	-82.39		0	0	?	4 7	AX	NY	20	20.N.C 20.Y.V	2.0 1.5	nu	1	756
1713	75_hear	HEAR	Buglere	Buglere	tʃuge	tʃuge	tʃ u g e	bugl1243	1408	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	TYKE	6	6.T.C 6.Y.V 6.K.C 6.E.V	2.0 1.5 1.75 0.8	tʃuge	0	751
1714	75_hear	HEAR	Dorasque	Dorasque	tuktá	tuktá	t u k t á/a	dora1242	1408	8.57	-82.38		0	0	?	1 7 1 1 7	AXMBZ	TYKTA	13	13.T.C 13.Y.V 13.K.c 13.T.C 13.A.V	2.0 1.5 1.1 1.75 0.8	tuktá/a	0	757
1715	75_hear	HEAR	SanBlasKuna	San Blas Kuna	itto	itto	i t t o	sanb1242	1408	9.16	-78.31		0	0	?	7 1 1 7	XMBZ	ITTU	23	23.I.V 23.T.c 23.T.C 23.U.V	1.5 1.1 1.75 0.8	itto	0	762
1716	75_hear	HEAR	Cogui	Cogui	'nuk	'nuk	'n/n u k	cogu1240	1408	10.95	-73.80		0	0	?	4 7 1	AXN	NYK	12	12.N.C 12.Y.V 12.K.c	2.0 1.5 0.8	'n/nuk	0	756
1717	75_hear	HEAR	Arhuaco	Arhuaco	'noʔkw	'noʔkw	'n/n o ʔ k w	arhu1242	1408	10.70	-73.64		0	0	?	4 7 1 1 6	AXMBC	NUHKW	1	1.N.C 1.U.V 1.H.c 1.K.C 1.W.C	2.0 1.5 1.1 1.75 1.5	'n/noʔkw	0	747
1718	75_hear	HEAR	Malayo	Malayo	nɨh'kwa	nɨh'kwa	n ɨ h 'k/k w a	mala1522	1408	10.93	-73.42		0	0	?	4 7 3 1 6 7	AXMBCZ	NIHKWA	16	16.N.C 16.I.V 16.H.c 16.K.C 16.W.C 16.A.V	2.0 1.5 1.1 1.75 1.5 0.8	nɨh'k/kwa	0	747
1719	75_hear	HEAR	Chimila	Chimila	nok	nok	n o k	chim1309	1408	10.19	-74.26		0	0	?	4 7 1	AXN	NUK	11	11.N.C 11.U.V 11.K.c	2.0 1.5 0.8	nok	0	756
1720	75_hear	HEAR	Chibcha	Chibcha	nɨpkua	nɨpkua	n ɨ p k u a	chib1270	1408	6.25	-74.17		0	0	?	4 7 1 1 7 7	AXMBYZ	NIPKYA	10	10.N.C 10.I.V 10.P.c 10.K.C 10.Y.V 10.A.V	2.0 1.5 1.1 1.75 1.3 0.8	nɨpkua	0	755
1721	75_hear	HEAR	CentralTunebo	Central Tunebo	ɾaʔ	ɾaʔ	ɾ a ʔ	cent2150	1408	6.89	-72.09		0	0	?	5 7 1	AXN	RAH	9	9.R.C 9.A.V 9.H.c	2.0 1.5 0.8	ɾaʔ	0	754
1722	75_hear	HEAR	Bari	Barí	ana:	ana:	a n a:	bari1297	1408	9.08	-72.94		0	0	?	7 4 7	XBZ	ANA	3	3.A.V 3.N.C 3.A.V	1.5 1.75 0.8	ana:	0	748
#
1867	67_heavy	HEAVY	LencaSalvador	Lenca-Salvador	t'ili	t'ili	t 'i/i l i	lenc1242	1210	13.56	-87.50		0	0	?	1 7 5 7	AXBZ	TILI	15	15.T.C 15.I.V 15.L.C 15.I.V	2.0 1.5 1.75 0.8	t'i/ili	0	774
1868	67_heavy	HEAVY	LencaHonduras	Lenca-Honduras	tiliba	tiliba	t i l i b a	lenc1243	1210	13.67	-88.11		0	0	?	1 7 5 7 1 7	AXBYBZ	TILIPA	14	14.T.C 14.I.V 14.L.C 14.I.V 14.P.C 14.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tiliba	0	774
1869	67_heavy	HEAVY	Cacaopera	Cacaopera	wim	wim	w i m	caca1247	1210	13.74	-88.11		0	0	?	6 7 4	AXN	WIM	8	8.W.C 8.I.V 8.M.c	2.0 1.5 0.8	wim	0	769
1870	67_heavy	HEAVY	Mayangna	Mayangna	tihni	tihni	t i h n i	maya1285	1210	14.13	-84.34		0	0	?	1 7 3 4 7	AXBCZ	TIHNI	18	18.T.C 18.I.V 18.H.C 18.N.C 18.I.V	2.0 1.5 1.75 1.5 0.8	tihni	0	777
1871	67_heavy	HEAVY	Ulwa	Ulwa	ti:ka	ti:ka	t i: k a	ulwa1239	1210	12.93	-83.58		0	0	?	1 7 1 7	AXBZ	TIKA	25	25.T.C 25.I.V 25.K.C 25.A.V	2.0 1.5 1.75 0.8	ti:ka	0	782
1872	67_heavy	HEAVY	Miskito	Mískito	wira	wira	w i r a	misk1239	1210	15.16	-84.29		0	0	?	6 7 5 7	AXBZ	WIRA	19	19.W.C 19.I.V 19.R.C 19.A.V	2.0 1.5 1.75 0.8	wira	0	778
1873	67_heavy	HEAVY	Pech	Pech	tè na	tè na	t è/e + n a	pech1241	1210	15.80	-85.56		0	0	?	1 7 9 4 7	AX_AX	TE_NA	21	21.T.C 21.E.V 21._._ 21.N.C 21.A.V	2.0 1.5 0.0 2.0 1.5	tè/e+na	0	780
1874	67_heavy	HEAVY	MalekuJaika	Maléku Jaíka	taikɬaka: ipiki:teŋe:	taikɬaka: ipiki:teŋe:	t a i k ɬ a k a: + i p i k i: t e ŋ e:	male1297	1210	10.75	-84.73		0	0	?	1 7 7 1 5 7 1 7 9 7 1 7 1 7 1 7 4 7	AXYBCYBZ_XBYBYBYBZ	TAIKLAKA_IPIKITENE	17	17.T.C 17.A.V 17.I.V 17.K.C 17.L.C 17.A.V 17.K.C 17.A.V 17._._ 17.I.V 17.P.C 17.I.V 17.K.C 17.I.V 17.T.C 17.E.V 17.N.C 17.E.V	2.0 1.5 1.3 1.75 1.5 1.3 1.75 0.8 0.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	taikɬaka:+ipiki:teŋe:	0	776
1875	67_heavy	HEAVY	Boruca	Boruca	tsìsóŋ	tsìsóŋ	t s ì/i s ó/o ŋ	boru1252	1210	8.88	-83.21		0	0	?	1 3 7 3 7 4	ACXBYN	TSISUN	4	4.T.C 4.S.C 4.I.V 4.S.C 4.U.V 4.N.c	2.0 1.5 1.5 1.75 1.3 0.8	tsì/isó/oŋ	0	765
1876	67_heavy	HEAVY	Bribri	Bribri	ẽ̂xkẽ̌	ẽ̂xkẽ̌	ẽ̂/ẽ x k ẽ̌/ẽ	brib1243	1210	9.40	-83.05		0	0	?	7 3 1 7	XMBZ	EGKE	5	5.E.V 5.G.c 5.K.C 5.E.V	1.5 1.1 1.75 0.8	ẽ̂/ẽxkẽ̌/ẽ	0	766
1877	67_heavy	HEAVY	Cabecar	Cabécar	kidíi	kidíi	k i d í/i i	cabe1245	1210	9.67	-83.41		0	0	?	1 7 1 7 7	AXBYZ	KITII	7	7.K.C 7.I.V 7.T.C 7.I.V 7.I.V	2.0 1.5 1.75 1.3 0.8	kidí/ii	0	768
1878	67_heavy	HEAVY	Teribe	Teribe	kuíŋ	kuíŋ	k u í/i ŋ	teri1250	1210	9.06	-82.96		0	0	?	1 7 7 4	AXYN	KYIN	24	24.K.C 24.Y.V 24.I.V 24.N.c	2.0 1.5 1.3 0.8	kuí/iŋ	0	781
1879	67_heavy	HEAVY	Ngabere	Ngäbere	dɔbɔgɔ	dɔbɔgɔ	d ɔ b ɔ g ɔ	ngab1239	1210	8.83	-82.39		0	0	?	1 7 1 7 1 7	AXBYBZ	TUPUKU	20	20.T.C 20.U.V 20.P.C 20.U.V 20.K.C 20.U.V	2.0 1.5 1.75 1.3 1.75 0.8	dɔbɔgɔ	0	779
1880	67_heavy	HEAVY	Buglere	Buglere	gaba	gaba	g a b a	bugl1243	1210	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	KAPA	6	6.K.C 6.A.V 6.P.C 6.A.V	2.0 1.5 1.75 0.8	gaba	0	767
1881	67_heavy	HEAVY	SanBlasKuna	San Blas Kuna	ukkusuli	ukkusuli	u k k u s u l i	sanb1242	1210	9.16	-78.31		0	0	?	7 1 1 7 3 7 5 7	XMBYBYBZ	YKKYSYLI	23	23.Y.V 23.K.c 23.K.C 23.Y.V 23.S.C 23.Y.V 23.L.C 23.I.V	1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	ukkusuli	0	766
1882	67_heavy	HEAVY	Cogui	Cogui	matʃu ak'ze	matʃu ak'ze	m a tʃ u + a k 'z/z e	cogu1240	1210	10.95	-73.80		0	0	?	4 7 1 7 9 7 1 3 7	AXBZ_XBCZ	MATY_AKSE	12	12.M.C 12.A.V 12.T.C 12.Y.V 12._._ 12.A.V 12.K.C 12.S.C 12.E.V	2.0 1.5 1.75 0.8 0.0 1.5 1.75 1.5 0.8	matʃu+ak'z/ze	0	773
1883	67_heavy	HEAVY	Arhuaco	Arhuaco	mɨaʔ'zɨna	mɨaʔ'zɨna	m ɨ a ʔ 'z/z ɨ n a	arhu1242	1210	10.70	-73.64		0	0	?	4 7 7 1 3 7 4 7	AXYBCYBZ	MIAHSINA	1	1.M.C 1.I.V 1.A.V 1.H.C 1.S.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.3 1.75 1.5 1.3 1.75 0.8	mɨaʔ'z/zɨna	0	763
1884	67_heavy	HEAVY	Malayo	Malayo	gɨ anʒɨnga	gɨ anʒɨnga	g ɨ + a n ʒ ɨ n g a	mala1522	1210	10.93	-73.42		0	0	?	1 7 9 7 4 3 7 4 1 7	AX_XMBYMBZ	KI_ANSINKA	16	16.K.C 16.I.V 16._._ 16.A.V 16.N.c 16.S.C 16.I.V 16.N.c 16.K.C 16.A.V	2.0 1.5 0.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	gɨ+anʒɨnga	0	775
1885	67_heavy	HEAVY	Chimila	Chimila	'dikkoʔ	'dikkoʔ	'd/d i k k o ʔ	chim1309	1210	10.19	-74.26		0	0	?	1 7 1 1 7 1	AXMBYN	TIKKUH	11	11.T.C 11.I.V 11.K.c 11.K.C 11.U.V 11.H.c	2.0 1.5 1.1 1.75 1.3 0.8	'd/dikkoʔ	0	772
1886	67_heavy	HEAVY	Chibcha	Chibcha	βihitsko	βihitsko	β i h i t s k o	chib1270	1210	6.25	-74.17		0	0	?	3 7 3 7 1 3 1 7	AXBYBYBZ	BIHITSKU	10	10.B.C 10.I.V 10.H.C 10.I.V 10.T.C 10.S.V 10.K.C 10.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	βihitsko	0	771
1887	67_heavy	HEAVY	CentralTunebo	Central Tunebo	si'naɾa	si'naɾa	s i 'n/n a ɾ a	cent2150	1210	6.89	-72.09		0	0	?	3 7 4 7 5 7	AXBYBZ	SINARA	9	9.S.C 9.I.V 9.N.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	si'n/naɾa	0	770
1888	67_heavy	HEAVY	Bari	Barí	a:bani.	a:bani.	a: b a n i	bari1297	1210	9.08	-72.94		0	0	?	7 1 7 4 7	XBYBZ	APANI	3	3.A.V 3.P.C 3.A.V 3.N.C 3.I.V	1.5 1.75 1.3 1.75 0.8	a:bani	0	764
#
959	63_hit	HIT	LencaSalvador	Lenca-Salvador	maʃ	maʃ	m a ʃ	lenc1242	1433	13.56	-87.50		0	0	?	4 7 3	AXN	MAS	15	15.M.C 15.A.V 15.S.c	2.0 1.5 0.8	maʃ	0	790
960	63_hit	HIT	LencaHonduras	Lenca-Honduras	imas	imas	i m a s	lenc1243	1433	13.67	-88.11		0	0	?	7 4 7 3	XBYN	IMAS	14	14.I.V 14.M.C 14.A.V 14.S.c	1.5 1.75 1.3 0.8	imas	0	789
961	63_hit	HIT	Cacaopera	Cacaopera	du	du	d u	caca1247	1433	13.74	-88.11		0	0	?	1 7	AX	TY	8	8.T.C 8.Y.V	2.0 1.5	du	0	784
962	63_hit	HIT	Mayangna	Mayangna	bau	bau	b a u	maya1285	1433	14.13	-84.34		0	0	?	1 7 7	AXZ	PAY	18	18.P.C 18.A.V 18.Y.V	2.0 1.5 0.8	bau	0	792
963	63_hit	HIT	Ulwa	Ulwa	bau	bau	b a u	ulwa1239	1433	12.93	-83.58		0	0	?	1 7 7	AXZ	PAY	25	25.P.C 25.A.V 25.Y.V	2.0 1.5 0.8	bau	0	792
964	63_hit	HIT	Miskito	Mískito	pruk	pruk	p r u k	misk1239	1433	15.16	-84.29		0	0	?	1 5 7 1	ACXN	PRYK	19	19.P.C 19.R.C 19.Y.V 19.K.c	2.0 1.5 1.5 0.8	pruk	0	793
965	63_hit	HIT	Pech	Pech	màs	màs	m à/a s	pech1241	1433	15.80	-85.56		0	0	?	4 7 3	AXN	MAS	21	21.M.C 21.A.V 21.S.c	2.0 1.5 0.8	mà/as	0	789
966	63_hit	HIT	Rama	Rama	kaŋ	kaŋ	k a ŋ	rama1270	1433	11.50	-83.86		0	0	?	1 7 4	AXN	KAN	22	22.K.C 22.A.V 22.N.c	2.0 1.5 0.8	kaŋ	0	794
967	63_hit	HIT	MalekuJaika	Maléku Jaíka	koro:	koro:	k o r o:	male1297	1433	10.75	-84.73		0	0	?	1 7 5 7	AXBZ	KURU	17	17.K.C 17.U.V 17.R.C 17.U.V	2.0 1.5 1.75 0.8	koro:	0	791
968	63_hit	HIT	Boruca	Boruca	báxt	báxt	b á/a x t	boru1252	1433	8.88	-83.21		0	0	?	1 7 3 1	AXLN	PAGT	4	4.P.C 4.A.V 4.G.c 4.T.c	2.0 1.5 1.1 0.8	bá/axt	0	785
969	63_hit	HIT	Bribri	Bribri	tɪ	tɪ	t ɪ	brib1243	1433	9.40	-83.05		0	0	?	1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	tɪ	1	784
970	63_hit	HIT	Cabecar	Cabécar	tɪ	tɪ	t ɪ	cabe1245	1433	9.67	-83.41		0	0	?	1 7	AX	TI	7	7.T.C 7.I.V	2.0 1.5	tɪ	1	784
971	63_hit	HIT	Teribe	Teribe	ʃpók	ʃpók	ʃ p ó/o k	teri1250	1433	9.06	-82.96		0	0	?	3 1 7 1	ACYN	SPUK	24	24.S.C 24.P.C 24.U.V 24.K.c	2.0 1.5 1.3 0.8	ʃpó/ok	0	793
972	63_hit	HIT	Ngabere	Ngäbere	met	met	m e t	ngab1239	1433	8.83	-82.39		0	0	?	4 7 1	AXN	MET	20	20.M.C 20.E.V 20.T.c	2.0 1.5 0.8	met	0	789
973	63_hit	HIT	Buglere	Buglere	bate	bate	b a t e	bugl1243	1433	8.58	-81.26		0	0	?	1 7 1 7	AXBZ	PATE	6	6.P.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	bate	1	785
974	63_hit	HIT	SanBlasKuna	San Blas Kuna	saɾsoke	saɾsoke	s a ɾ s o k e	sanb1242	1433	9.16	-78.31		0	0	?	3 7 5 3 7 1 7	AXMBYBZ	SARSUKE	23	23.S.C 23.A.V 23.R.c 23.S.C 23.U.V 23.K.C 23.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	saɾsoke	0	795
975	63_hit	HIT	Cogui	Cogui	'muʃ	'muʃ	'm/m u ʃ	cogu1240	1433	10.95	-73.80		0	0	?	4 7 3	AXN	MYS	12	12.M.C 12.Y.V 12.S.c	2.0 1.5 0.8	'm/muʃ	0	789
976	63_hit	HIT	Arhuaco	Arhuaco	agu'pəss	agu'pəss	a g u 'p/p ə s s	arhu1242	1433	10.70	-73.64		0	0	?	7 1 7 1 7 3 3	XBYBYLN	AKYPESS	1	1.A.V 1.K.C 1.Y.V 1.P.C 1.E.V 1.S.c 1.S.c	1.5 1.75 1.3 1.75 1.3 1.1 0.8	agu'p/pəss	0	783
977	63_hit	HIT	Malayo	Malayo	'paʃ	'paʃ	'p/p a ʃ	mala1522	1433	10.93	-73.42		0	0	?	1 7 3	AXN	PAS	16	16.P.C 16.A.V 16.S.c	2.0 1.5 0.8	'p/paʃ	0	785
978	63_hit	HIT	Chimila	Chimila	ha: sagɾi	ha: sagɾi	h a: + s a g ɾ i	chim1309	1433	10.19	-74.26		0	0	?	3 7 9 3 7 1 5 7	AX_AXBCZ	HA_SAKRI	11	11.H.C 11.A.V 11._._ 11.S.C 11.A.V 11.K.C 11.R.C 11.I.V	2.0 1.5 0.0 2.0 1.5 1.75 1.5 0.8	ha:+sagɾi	0	788
979	63_hit	HIT	Chibcha	Chibcha	ɣɨi	ɣɨi	ɣ ɨ i	chib1270	1433	6.25	-74.17		0	0	?	3 7 7	AXZ	GII	10	10.G.C 10.I.V 10.I.V	2.0 1.5 0.8	ɣɨi	0	787
980	63_hit	HIT	CentralTunebo	Central Tunebo	bu'ki	bu'ki	b u 'k/k i	cent2150	1433	6.89	-72.09		0	0	?	1 7 1 7	AXBZ	PYKI	9	9.P.C 9.Y.V 9.K.C 9.I.V	2.0 1.5 1.75 0.8	bu'k/ki	0	786
981	63_hit	HIT	Bari	Barí	da	da	d a	bari1297	1433	9.08	-72.94		0	0	?	1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	da	0	784
#
361	79_hotorwarm	HOT OR WARM	LencaSalvador	Lenca-Salvador	aʃa	aʃa	a ʃ a	lenc1242	2272	13.56	-87.50		0	0	?	7 3 7	XBZ	ASA	15	15.A.V 15.S.C 15.A.V	1.5 1.75 0.8	aʃa	0	797
362	79_hotorwarm	HOT OR WARM	LencaHonduras	Lenca-Honduras	siwa	siwa	s i w a	lenc1243	2272	13.67	-88.11		0	0	?	3 7 6 7	AXBZ	SIWA	14	14.S.C 14.I.V 14.W.C 14.A.V	2.0 1.5 1.75 0.8	siwa	0	807
363	79_hotorwarm	HOT OR WARM	Cacaopera	Cacaopera	dindinka	dindinka	d i n d i n k a	caca1247	2272	13.74	-88.11		0	0	?	1 7 4 1 7 4 1 7	AXMBYMBZ	TINTINKA	8	8.T.C 8.I.V 8.N.c 8.T.C 8.I.V 8.N.c 8.K.C 8.A.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	dindinka	0	802
364	79_hotorwarm	HOT OR WARM	Mayangna	Mayangna	dajni	dajni	d a j n i	maya1285	2272	14.13	-84.34		0	0	?	1 7 6 4 7	AXMBZ	TAJNI	18	18.T.C 18.A.V 18.J.c 18.N.C 18.I.V	2.0 1.5 1.1 1.75 0.8	dajni	0	798
365	79_hotorwarm	HOT OR WARM	Ulwa	Ulwa	dajhka	dajhka	d a j h k a	ulwa1239	2272	12.93	-83.58		0	0	?	1 7 6 3 1 7	AXLMBZ	TAJHKA	25	25.T.C 25.A.V 25.J.c 25.H.c 25.K.C 25.A.V	2.0 1.5 1.1 1.1 1.75 0.8	dajhka	0	798
366	79_hotorwarm	HOT OR WARM	Miskito	Mískito	lapta	lapta	l a p t a	misk1239	2272	15.16	-84.29		0	0	?	5 7 1 1 7	AXMBZ	LAPTA	19	19.L.C 19.A.V 19.P.c 19.T.C 19.A.V	2.0 1.5 1.1 1.75 0.8	lapta	0	809
367	79_hotorwarm	HOT OR WARM	Pech	Pech	patàʔok	patàʔok	p a t à/a ʔ o k	pech1241	2272	15.80	-85.56		0	0	?	1 7 1 7 1 7 1	AXBYBYN	PATAHUK	21	21.P.C 21.A.V 21.T.C 21.A.V 21.H.C 21.U.V 21.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	patà/aʔok	0	811
368	79_hotorwarm	HOT OR WARM	Rama	Rama	tuku:ba	tuku:ba	t u k u: b a	rama1270	2272	11.50	-83.86		0	0	?	1 7 1 7 1 7	AXBYBZ	TYKYPA	22	22.T.C 22.Y.V 22.K.C 22.Y.V 22.P.C 22.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tuku:ba	0	812
