# Wordlist

# DATA
ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	ALIGNMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
227	22_mouth	MOUTH	Bribri	Bribri	axkʊ́	axkʊ́	a x k ʊ́/ʊ	brib1243	674	9.39794	-83.0539		47	0	?	- a x - k - ʊ́/ʊ	7 3 1 7	XMBZ	AGKY	5	5.A.V 5.G.c 5.K.C 5.Y.V	1.5 1.1 1.75 0.8	axkʊ́/ʊ	0	1034
228	22_mouth	MOUTH	Cabecar	Cabécar	hkʊ́	hkʊ́	h k ʊ́/ʊ	cabe1245	674	9.67031	-83.4102		47	0	?	h - k - - - ʊ́/ʊ	3 1 7	ACZ	HKY	7	7.H.C 7.K.C 7.Y.V	2.0 1.5 0.8	hkʊ́/ʊ	0	1034
229	22_mouth	MOUTH	Teribe	Teribe	kʰámo	kʰámo	kʰ á/a m o	teri1250	674	9.067	-82.9631		47	0	?	kʰ á/a m - - - o	1 7 4 7	AXBZ	KAMU	24	24.K.C 24.A.V 24.M.C 24.U.V	2.0 1.5 1.75 0.8	kʰá/amo	0	1041
230	22_mouth	MOUTH	Ngabere	Ngäbere	kada	kada	k a d a	ngab1239	674	8.8251	-82.3911		47	0	?	k a d - - - a	1 7 1 7	AXBZ	KATA	20	20.K.C 20.A.V 20.T.C 20.A.V	2.0 1.5 1.75 0.8	kada	0	1033
231	22_mouth	MOUTH	Buglere	Buglere	ka	ka	k a	bugl1243	674	8.57695	-81.25648		47	0	?	k a - - - - -	1 7	AX	KA	6	6.K.C 6.A.V	2.0 1.5	ka	0	1033
232	22_mouth	MOUTH	Dorasque	Dorasque	kaga	kaga	k a g a	dora1242	674	8.567442	-82.375717		47	0	?	k a g - - - a	1 7 1 7	AXBZ	KAKA	13	13.K.C 13.A.V 13.K.C 13.A.V	2.0 1.5 1.75 0.8	kaga	0	1032
233	22_mouth	MOUTH	SanBlasKuna	San Blas Kuna	kakka	kakka	k a k k a	sanb1242	674	9.15686	-78.3075		47	0	?	k a k - k - a	1 7 1 1 7	AXMBZ	KAKKA	23	23.K.C 23.A.V 23.K.c 23.K.C 23.A.V	2.0 1.5 1.1 1.75 0.8	kakka	0	1032
234	22_mouth	MOUTH	Cogui	Cogui	'kaka	'kaka	'k/k a k a	cogu1240	674	10.9485	-73.8043		47	0	?	'k/k a k - - - a	1 7 1 7	AXBZ	KAKA	12	12.K.C 12.A.V 12.K.C 12.A.V	2.0 1.5 1.75 0.8	'k/kaka	0	1032
235	22_mouth	MOUTH	Arhuaco	Arhuaco	kəkka	kəkka	k ə k k a	arhu1242	674	10.7018	-73.6363		47	0	?	k ə k - k - a	1 7 1 1 7	AXMBZ	KEKKA	1	1.K.C 1.E.V 1.K.c 1.K.C 1.A.V	2.0 1.5 1.1 1.75 0.8	kəkka	0	1032
236	22_mouth	MOUTH	Malayo	Malayo	kə'ka	kə'ka	k ə 'k/k a	mala1522	674	10.9286	-73.4056		47	0	?	k ə 'k/k - - - a	1 7 1 7	AXBZ	KEKA	16	16.K.C 16.E.V 16.K.C 16.A.V	2.0 1.5 1.75 0.8	kə'k/ka	0	1032
237	22_mouth	MOUTH	Chimila	Chimila	kakkwa	kakkwa	k a k k w a	chim1309	674	10.1902	-74.2559		47	0	?	k a k - k w a	1 7 1 1 6 7	AXMBCZ	KAKKWA	11	11.K.C 11.A.V 11.K.c 11.K.C 11.W.C 11.A.V	2.0 1.5 1.1 1.75 1.5 0.8	kakkwa	0	1032
238	22_mouth	MOUTH	Chibcha	Chibcha	kɨhɨka	kɨhɨka	k ɨ h ɨ k a	chib1270	674	6.24999	-74.1666		47	0	?	k ɨ h ɨ k - a	1 7 3 7 1 7	AXBYBZ	KIHIKA	10	10.K.C 10.I.V 10.H.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kɨhɨka	0	1032
239	22_mouth	MOUTH	CentralTunebo	Central Tunebo	'kahka	'kahka	'k/k a h k a	cent2150	674	6.8867	-72.097		47	0	?	'k/k a h - k - a	1 7 3 1 7	AXMBZ	KAHKA	9	9.K.C 9.A.V 9.H.c 9.K.C 9.A.V	2.0 1.5 1.1 1.75 0.8	'k/kahka	1	1032
240	22_mouth	MOUTH	Bari	Barí	kaksiu:	kaksiu:	k a k s i u:	bari1297	674	9.08497	-72.9353		47	0	?	k a k - s i u:	1 7 1 3 7 7	AXBCYZ	KAKSIY	3	3.K.C 3.A.V 3.K.C 3.S.C 3.I.V 3.Y.V	2.0 1.5 1.75 1.5 1.3 0.8	kaksiu:	0	1032
#
679	84_neck	NECK	Pech	Pech	táwásã́	táwásã́	t á/a w á/a s ã́/ã	pech1241	1333	15.8033	-85.558		1038	0	?		1 7 6 7 3 7	AXBYBZ	TAWASA	21	21.T.C 21.A.V 21.W.C 21.A.V 21.S.C 21.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tá/awá/asã́/ã	0	1057
680	84_neck	NECK	Rama	Rama	ki:ŋkat	ki:ŋkat	k i: ŋ k a t	rama1270	1333	11.5007	-83.8571		1039	0	?		1 7 4 1 7 1	AXMBYN	KINKAT	22	22.K.C 22.I.V 22.N.c 22.K.C 22.A.V 22.T.c	2.0 1.5 1.1 1.75 1.3 0.8	ki:ŋkat	0	1058
681	84_neck	NECK	MalekuJaika	Maléku Jaíka	ko:lo	ko:lo	k o: l o	male1297	1333	10.7485	-84.7318		124	0	?	k o: - l o	1 7 5 7	AXBZ	KULU	17	17.K.C 17.U.V 17.L.C 17.U.V	2.0 1.5 1.75 0.8	ko:lo	0	1042
682	84_neck	NECK	Boruca	Boruca	ìŋsá	ìŋsá	ì/i ŋ s á/a	boru1252	1333	8.88093	-83.2124		1030	0	?		7 4 3 7	XMBZ	INSA	4	4.I.V 4.N.c 4.S.C 4.A.V	1.5 1.1 1.75 0.8	ì/iŋsá/a	0	1044
683	84_neck	NECK	Bribri	Bribri	kuɺǐʔ	kuɺǐʔ	k u ɺ ǐ/i ʔ	brib1243	1333	9.39794	-83.0539		125	0	?	k u ɺ ǐ/i ʔ	1 7 5 7 1	AXBYN	KYRIH	5	5.K.C 5.Y.V 5.R.C 5.I.V 5.H.c	2.0 1.5 1.75 1.3 0.8	kuɺǐ/iʔ	0	1045
684	84_neck	NECK	Cabecar	Cabécar	kuɺí	kuɺí	k u ɺ í/i	cabe1245	1333	9.67031	-83.4102		125	0	?	k u ɺ í/i -	1 7 5 7	AXBZ	KYRI	7	7.K.C 7.Y.V 7.R.C 7.I.V	2.0 1.5 1.75 0.8	kuɺí/i	0	1045
685	84_neck	NECK	Teribe	Teribe	bɪ̀ŋdó	bɪ̀ŋdó	b ɪ̀/ɪ ŋ d ó/o	teri1250	1333	9.067	-82.9631		1041	0	?		1 7 4 1 7	AXMBZ	PINTU	24	24.P.C 24.I.V 24.N.c 24.T.C 24.U.V	2.0 1.5 1.1 1.75 0.8	bɪ̀/ɪŋdó/o	0	1060
686	84_neck	NECK	Ngabere	Ngäbere	ɾɔɾɔ	ɾɔɾɔ	ɾ ɔ ɾ ɔ	ngab1239	1333	8.8251	-82.3911		123	0	?		5 7 5 7	AXBZ	RURU	20	20.R.C 20.U.V 20.R.C 20.U.V	2.0 1.5 1.75 0.8	ɾɔɾɔ	0	1056
687	84_neck	NECK	Buglere	Buglere	siɾoska	siɾoska	s i ɾ o s k a	bugl1243	1333	8.57695	-81.25648		1031	0	?		3 7 5 7 3 1 7	AXBYMBZ	SIRUSKA	6	6.S.C 6.I.V 6.R.C 6.U.V 6.S.c 6.K.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	siɾoska	0	1046
688	84_neck	NECK	Dorasque	Dorasque	polé	polé	p o l é/e	dora1242	1333	8.567442	-82.375717		126	0	?	p o l é/e	1 7 5 7	AXBZ	PULE	13	13.P.C 13.U.V 13.L.C 13.E.V	2.0 1.5 1.75 0.8	polé/e	0	1051
689	84_neck	NECK	SanBlasKuna	San Blas Kuna	tukkarwala	tukkarwala	t u k k a r w a l a	sanb1242	1333	9.15686	-78.3075		1040	0	?		1 7 1 1 7 5 6 7 5 7	AXMBYBCYBZ	TYKKARWALA	23	23.T.C 23.Y.V 23.K.c 23.K.C 23.A.V 23.R.C 23.W.C 23.A.V 23.L.C 23.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 1.3 1.75 0.8	tukkarwala	0	1059
690	84_neck	NECK	Cogui	Cogui	'gagla	'gagla	'g/g a g l a	cogu1240	1333	10.9485	-73.8043		124	0	?	'g/g a g l a	1 7 1 5 7	AXBCZ	KAKLA	12	12.K.C 12.A.V 12.K.C 12.L.C 12.A.V	2.0 1.5 1.75 1.5 0.8	'g/gagla	0	1042
691	84_neck	NECK	Arhuaco	Arhuaco	'gaʔnɨ	'gaʔnɨ	'g/g a ʔ n ɨ	arhu1242	1333	10.7018	-73.6363		1240	0	?		1 7 1 4 7	AXBCZ	KAHNI	1	1.K.C 1.A.V 1.H.C 1.N.C 1.I.V	2.0 1.5 1.75 1.5 0.8	'g/gaʔnɨ	0	1042
692	84_neck	NECK	Malayo	Malayo	'gana	'gana	'g/g a n a	mala1522	1333	10.9286	-73.4056		124	0	?	'g/g a n - a	1 7 4 7	AXBZ	KANA	16	16.K.C 16.A.V 16.N.C 16.A.V	2.0 1.5 1.75 0.8	'g/gana	0	1042
693	84_neck	NECK	Chimila	Chimila	'ɾuggwaʔ	'ɾuggwaʔ	'ɾ/ɾ u g g w a ʔ	chim1309	1333	10.1902	-74.2559		1034	0	?		5 7 1 1 6 7 1	AXMBCYN	RYKKWAH	11	11.R.C 11.Y.V 11.K.c 11.K.C 11.W.C 11.A.V 11.H.c	2.0 1.5 1.1 1.75 1.5 1.3 0.8	'ɾ/ɾuggwaʔ	0	1050
694	84_neck	NECK	Chibcha	Chibcha	gɨ	gɨ	g ɨ	chib1270	1333	6.24999	-74.1666		124	0	?	g ɨ - - -	1 7	AX	KI	10	10.K.C 10.I.V	2.0 1.5	gɨ	0	1049
695	84_neck	NECK	CentralTunebo	Central Tunebo	'jaʔnkukaɾa	'jaʔnkukaɾa	'j/j a ʔ n k u k a ɾ a	cent2150	1333	6.8867	-72.097		1033	0	?		6 7 1 4 1 7 1 7 5 7	AXBYBYBYBZ	JAHNKYKARA	9	9.J.C 9.A.V 9.H.C 9.N.V 9.K.C 9.Y.V 9.K.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	'j/jaʔnkukaɾa	0	1048
696	84_neck	NECK	Bari	Barí	bo:	bo:	b o:	bari1297	1333	9.08497	-72.9353		126	0	?	b o: - -	1 7	AX	PU	3	3.P.C 3.U.V	2.0 1.5	bo:	0	1043
#
1681	78_new	NEW	Pech	Pech	wàjʔkà	wàjʔkà	w à/a j ʔ k à/a	pech1241	1231	15.8033	-85.558		1051	0	?		6 7 6 1 1 7	AXLMBZ	WAJHKA	21	21.W.C 21.A.V 21.J.c 21.H.c 21.K.C 21.A.V	2.0 1.5 1.1 1.1 1.75 0.8	wà/ajʔkà/a	0	1076
1682	78_new	NEW	Rama	Rama	abi:sa	abi:sa	a b i: s a	rama1270	1231	11.5007	-83.8571		297	0	?	- - - a - b i: s - a -	7 1 7 3 7	XBYBZ	APISA	22	22.A.V 22.P.C 22.I.V 22.S.C 22.A.V	1.5 1.75 1.3 1.75 0.8	abi:sa	0	1061
1683	78_new	NEW	MalekuJaika	Maléku Jaíka	ɬa:ŋalu:ɾi	ɬa:ŋalu:ɾi	ɬ a: ŋ a l u: ɾ i	male1297	1231	10.7485	-84.7318		1049	0	?		5 7 4 7 5 7 5 7	AXBYBYBZ	LANALYRI	17	17.L.C 17.A.V 17.N.C 17.A.V 17.L.C 17.Y.V 17.R.C 17.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɬa:ŋalu:ɾi	0	1073
1684	78_new	NEW	Boruca	Boruca	kìnká	kìnká	k ì/i n k á/a	boru1252	1231	8.88093	-83.2124		1044	0	?		1 7 4 1 7	AXMBZ	KINKA	4	4.K.C 4.I.V 4.N.c 4.K.C 4.A.V	2.0 1.5 1.1 1.75 0.8	kì/inká/a	0	1063
1685	78_new	NEW	Bribri	Bribri	pã̌ã̀ɺĩ̀	pã̌ã̀ɺĩ̀	p ã̌/ã ã̀/ã ɺ ĩ̀/ĩ	brib1243	1231	9.39794	-83.0539		1045	0	?		1 7 7 5 7	AXYBZ	PAARI	5	5.P.C 5.A.V 5.A.V 5.R.C 5.I.V	2.0 1.5 1.3 1.75 0.8	pã̌/ãã̀/ãɺĩ̀/ĩ	0	1064
1686	78_new	NEW	Cabecar	Cabécar	spã́'nã̀	spã́'nã̀	s p ã́/ã 'n/n ã̀/ã	cabe1245	1231	9.67031	-83.4102		1047	0	?		3 1 7 4 7	ACYBZ	SPANA	7	7.S.C 7.P.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.3 1.75 0.8	spã́/ã'n/nã̀/ã	0	1066
1687	78_new	NEW	Teribe	Teribe	tàgɺɪ́ŋ	tàgɺɪ́ŋ	t à/a g ɺ ɪ́/ɪ ŋ	teri1250	1231	9.067	-82.9631		296	0	?	t à/a g ɺ ɪ́/ɪ ŋ	1 7 1 5 7 4	AXBCYN	TAKRIN	24	24.T.C 24.A.V 24.K.C 24.R.C 24.I.V 24.N.c	2.0 1.5 1.75 1.5 1.3 0.8	tà/agɺɪ́/ɪŋ	0	1077
1688	78_new	NEW	Ngabere	Ngäbere	mɣtɣ	mɣtɣ	m ɣ t ɣ	ngab1239	1231	8.8251	-82.3911		297	0	?	- m - ɣ - t ɣ - - - -	4 3 1 3	AMBC	MGTG	20	20.M.C 20.G.c 20.T.C 20.G.C	2.0 1.1 1.75 1.5	mɣtɣ	0	1075
1689	78_new	NEW	Buglere	Buglere	hageɾe	hageɾe	h a g e ɾ e	bugl1243	1231	8.57695	-81.25648		1046	0	?		3 7 1 7 5 7	AXBYBZ	HAKERE	6	6.H.C 6.A.V 6.K.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	hageɾe	0	1065
1690	78_new	NEW	Dorasque	Dorasque	ponol	ponol	p o n o l	dora1242	1231	8.567442	-82.375717		1048	0	?		1 7 4 7 5	AXBYN	PUNUL	13	13.P.C 13.U.V 13.N.C 13.U.V 13.L.c	2.0 1.5 1.75 1.3 0.8	ponol	0	1071
1691	78_new	NEW	SanBlasKuna	San Blas Kuna	pi:ni	pi:ni	p i: n i	sanb1242	1231	9.15686	-78.3075		297	0	?	- p - i: - - - n - i -	1 7 4 7	AXBZ	PINI	23	23.P.C 23.I.V 23.N.C 23.I.V	2.0 1.5 1.75 0.8	pi:ni	0	1071
1692	78_new	NEW	Cogui	Cogui	a'bisa	a'bisa	a 'b/b i s a	cogu1240	1231	10.9485	-73.8043		297	0	?	- - - a - 'b/b i s - a -	7 1 7 3 7	XBYBZ	APISA	12	12.A.V 12.P.C 12.I.V 12.S.C 12.A.V	1.5 1.75 1.3 1.75 0.8	a'b/bisa	0	1061
1693	78_new	NEW	Arhuaco	Arhuaco	a'bitti	a'bitti	a 'b/b i t t i	arhu1242	1231	10.7018	-73.6363		297	0	?	- - - a - 'b/b i t t i -	7 1 7 1 1 7	XBYMBZ	APITTI	1	1.A.V 1.P.C 1.I.V 1.T.c 1.T.C 1.I.V	1.5 1.75 1.3 1.1 1.75 0.8	a'b/bitti	0	1061
1694	78_new	NEW	Malayo	Malayo	ambɨ'si	ambɨ'si	a m b ɨ 's/s i	mala1522	1231	10.9286	-73.4056		297	0	?	a m b ɨ - 's/s i - - - -	7 4 1 7 3 7	XMBYBZ	AMPISI	16	16.A.V 16.M.c 16.P.C 16.I.V 16.S.C 16.I.V	1.5 1.1 1.75 1.3 1.75 0.8	ambɨ's/si	0	1061
1695	78_new	NEW	Chimila	Chimila	'takkeʔ	'takkeʔ	't/t a k k e ʔ	chim1309	1231	10.1902	-74.2559		296	0	?	't/t a k k e ʔ	1 7 1 1 7 1	AXMBYN	TAKKEH	11	11.T.C 11.A.V 11.K.c 11.K.C 11.E.V 11.H.c	2.0 1.5 1.1 1.75 1.3 0.8	't/takkeʔ	0	1070
1696	78_new	NEW	Chibcha	Chibcha	βihitsa	βihitsa	β i h i t s a	chib1270	1231	6.24999	-74.1666		297	0	?	- β - i - h i t s a -	3 7 3 7 1 3 7	AXBYBCZ	BIHITSA	10	10.B.C 10.I.V 10.H.C 10.I.V 10.T.C 10.S.C 10.A.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	βihitsa	0	1069
1697	78_new	NEW	CentralTunebo	Central Tunebo	'ibsoja	'ibsoja	'i/i b s o j a	cent2150	1231	6.8867	-72.097		297	0	?	- - - 'i/i b s o j - a -	7 1 3 7 6 7	XBCYBZ	IPSUJA	9	9.I.V 9.P.C 9.S.C 9.U.V 9.J.C 9.A.V	1.5 1.75 1.5 1.3 1.75 0.8	'i/ibsoja	0	1068
1698	78_new	NEW	Bari	Barí	okdo	okdo	o k d o	bari1297	1231	9.08497	-72.9353		1043	0	?		7 1 1 7	XMBZ	UKTU	3	3.U.V 3.K.c 3.T.C 3.U.V	1.5 1.1 1.75 0.8	okdo	0	1062
#
1609	80_night	NIGHT	Pech	Pech	kàká	kàká	k à/a k á/a	pech1241	1233	15.8033	-85.558		1062	0	?		1 7 1 7	AXBZ	KAKA	21	21.K.C 21.A.V 21.K.C 21.A.V	2.0 1.5 1.75 0.8	kà/aká/a	0	1096
1610	80_night	NIGHT	Rama	Rama	kik	kik	k i k	rama1270	1233	11.5007	-83.8571		1063	0	?		1 7 1	AXN	KIK	22	22.K.C 22.I.V 22.K.c	2.0 1.5 0.8	kik	0	1097
1611	80_night	NIGHT	MalekuJaika	Maléku Jaíka	tiu:ɾika:	tiu:ɾika:	t i u: ɾ i k a:	male1297	1233	10.7485	-84.7318		286	0	?	t i u: ɾ i k a:	1 7 7 5 7 1 7	AXYBYBZ	TIYRIKA	17	17.T.C 17.I.V 17.Y.V 17.R.C 17.I.V 17.K.C 17.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	tiu:ɾika:	0	1092
1612	80_night	NIGHT	Boruca	Boruca	bìgát	bìgát	b ì/i g á/a t	boru1252	1233	8.88093	-83.2124		1053	0	?		1 7 1 7 1	AXBYN	PIKAT	4	4.P.C 4.I.V 4.K.C 4.A.V 4.T.c	2.0 1.5 1.75 1.3 0.8	bì/igá/at	0	1081
1613	80_night	NIGHT	Bribri	Bribri	dadʒẽ̂uè	dadʒẽ̂uè	d a dʒ ẽ̂/ẽ u è/e	brib1243	1233	9.39794	-83.0539		1054	0	?		1 7 1 7 7 7	AXBYYZ	TATEYE	5	5.T.C 5.A.V 5.T.C 5.E.V 5.Y.V 5.E.V	2.0 1.5 1.75 1.3 1.3 0.8	dadʒẽ̂/ẽuè/e	0	1082
1614	80_night	NIGHT	Cabecar	Cabécar	tauídã̀	tauídã̀	t a u í/i d ã̀/ã	cabe1245	1233	9.67031	-83.4102		286	0	?	t a u - í/i d ã̀/ã	1 7 7 7 1 7	AXYYBZ	TAYITA	7	7.T.C 7.A.V 7.Y.V 7.I.V 7.T.C 7.A.V	2.0 1.5 1.3 1.3 1.75 0.8	tauí/idã̀/ã	0	1084
1615	80_night	NIGHT	Teribe	Teribe	ʃkɪ́	ʃkɪ́	ʃ k ɪ́/ɪ	teri1250	1233	9.067	-82.9631		1065	0	?		3 1 7	ACZ	SKI	24	24.S.C 24.K.C 24.I.V	2.0 1.5 0.8	ʃkɪ́/ɪ	0	1099
1616	80_night	NIGHT	Ngabere	Ngäbere	deu	deu	d e u	ngab1239	1233	8.8251	-82.3911		1061	0	?		1 7 7	AXZ	TEY	20	20.T.C 20.E.V 20.Y.V	2.0 1.5 0.8	deu	0	1095
1617	80_night	NIGHT	Buglere	Buglere	ŋaheɾe	ŋaheɾe	ŋ a h e ɾ e	bugl1243	1233	8.57695	-81.25648		1055	0	?		4 7 3 7 5 7	AXBYBZ	NAHERE	6	6.N.C 6.A.V 6.H.C 6.E.V 6.R.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ŋaheɾe	0	1083
1618	80_night	NIGHT	Dorasque	Dorasque	be	be	b e	dora1242	1233	8.567442	-82.375717		1057	0	?		1 7	AX	PE	13	13.P.C 13.E.V	2.0 1.5	be	0	1090
1619	80_night	NIGHT	SanBlasKuna	San Blas Kuna	muttikki	muttikki	m u t t i k k i	sanb1242	1233	9.15686	-78.3075		1064	0	?		4 7 1 1 7 1 1 7	AXMBYMBZ	MYTTIKKI	23	23.M.C 23.Y.V 23.T.c 23.T.C 23.I.V 23.K.c 23.K.C 23.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	muttikki	0	1098
1620	80_night	NIGHT	Cogui	Cogui	'sesɯn	'sesɯn	's/s e s ɯ n	cogu1240	1233	10.9485	-73.8043		287	0	?	- 's/s e s - ɯ n - -	3 7 3 7 4	AXBYN	SESIN	12	12.S.C 12.E.V 12.S.C 12.I.V 12.N.c	2.0 1.5 1.75 1.3 0.8	's/sesɯn	0	1089
1621	80_night	NIGHT	Arhuaco	Arhuaco	'seiaʔ	'seiaʔ	's/s e i a ʔ	arhu1242	1233	10.7018	-73.6363		287	0	?	- 's/s e - - i - a ʔ	3 7 7 7 1	AXYYN	SEIAH	1	1.S.C 1.E.V 1.I.V 1.A.V 1.H.c	2.0 1.5 1.3 1.3 0.8	's/seiaʔ	0	1079
1622	80_night	NIGHT	Malayo	Malayo	ʃe	ʃe	ʃ e	mala1522	1233	10.9286	-73.4056		287	0	?	- ʃ e - - - - - -	3 7	AX	SE	16	16.S.C 16.E.V	2.0 1.5	ʃe	0	1080
1623	80_night	NIGHT	Chimila	Chimila	'sihnaka	'sihnaka	's/s i h n a k a	chim1309	1233	10.1902	-74.2559		287	0	?	- 's/s i h n a k a -	3 7 3 4 7 1 7	AXBCYBZ	SIHNAKA	11	11.S.C 11.I.V 11.H.C 11.N.C 11.A.V 11.K.C 11.A.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	's/sihnaka	0	1088
1624	80_night	NIGHT	Chibcha	Chibcha	tsa	tsa	t s a	chib1270	1233	6.24999	-74.1666		287	0	?	t s a - - - - - -	1 3 7	ACX	TSA	10	10.T.C 10.S.C 10.A.V	2.0 1.5 1.5	tsa	0	1087
1625	80_night	NIGHT	CentralTunebo	Central Tunebo	'ʃejkaɾa	'ʃejkaɾa	'ʃ/ʃ e j k a ɾ a	cent2150	1233	6.8867	-72.097		287	0	?	- 'ʃ/ʃ e j k a ɾ a -	3 7 6 1 7 5 7	AXMBYBZ	SEJKARA	9	9.S.C 9.E.V 9.J.c 9.K.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	'ʃ/ʃejkaɾa	0	1086
1626	80_night	NIGHT	Bari	Barí	sẽẽ	sẽẽ	s ẽ ẽ	bari1297	1233	9.08497	-72.9353		287	0	?	- s ẽ - - ẽ - - -	3 7 7	AXZ	SEE	3	3.S.C 3.E.V 3.E.V	2.0 1.5 0.8	sẽẽ	0	1080
#
1586	35_no	NO	Pech	Pech	t	t	t	pech1241	1269	15.8033	-85.558		281	0	?	t -	1	A	T	21	21.T.C	2.0	t	0	1105
1587	35_no	NO	Rama	Rama	a:	a:	a:	rama1270	1269	11.5007	-83.8571		1072	0	?		7	X	A	22	22.A.V	1.5	a:	0	1111
1588	35_no	NO	MalekuJaika	Maléku Jaíka	e:pe	e:pe	e: p e	male1297	1269	10.7485	-84.7318		283	0	?	e: p e	7 1 7	XBZ	EPE	17	17.E.V 17.P.C 17.E.V	1.5 1.75 0.8	e:pe	0	1109
1589	35_no	NO	Boruca	Boruca	íʔʃì	íʔʃì	í/i ʔ ʃ ì/i	boru1252	1269	8.88093	-83.2124		1067	0	?		7 1 3 7	XBCZ	IHSI	4	4.I.V 4.H.C 4.S.C 4.I.V	1.5 1.75 1.5 0.8	í/iʔʃì/i	0	1102
1590	35_no	NO	Bribri	Bribri	kɪ́	kɪ́	k ɪ́/ɪ	brib1243	1269	9.39794	-83.0539		280	0	?	k ɪ́/ɪ	1 7	AX	KI	5	5.K.C 5.I.V	2.0 1.5	kɪ́/ɪ	0	1103
1591	35_no	NO	Cabecar	Cabécar	ká	ká	k á/a	cabe1245	1269	9.67031	-83.4102		280	0	?	k á/a	1 7	AX	KA	7	7.K.C 7.A.V	2.0 1.5	ká/a	0	1103
1592	35_no	NO	Teribe	Teribe	ʒɪ́m	ʒɪ́m	ʒ ɪ́/ɪ m	teri1250	1269	9.067	-82.9631		1074	0	?		3 7 4	AXN	SIM	24	24.S.C 24.I.V 24.M.c	2.0 1.5 0.8	ʒɪ́/ɪm	0	1113
1593	35_no	NO	Ngabere	Ngäbere	ɲakaɾe	ɲakaɾe	ɲ a k a ɾ e	ngab1239	1269	8.8251	-82.3911		1071	0	?		4 7 1 7 5 7	AXBYBZ	NAKARE	20	20.N.C 20.A.V 20.K.C 20.A.V 20.R.C 20.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ɲakaɾe	0	1110
1594	35_no	NO	Buglere	Buglere	me	me	m e	bugl1243	1269	8.57695	-81.25648		283	0	?	- m e	4 7	AX	ME	6	6.M.C 6.E.V	2.0 1.5	me	0	1104
1595	35_no	NO	SanBlasKuna	San Blas Kuna	suli	suli	s u l i	sanb1242	1269	9.15686	-78.3075		1073	0	?		3 7 5 7	AXBZ	SYLI	23	23.S.C 23.Y.V 23.L.C 23.I.V	2.0 1.5 1.75 0.8	suli	0	1112
1596	35_no	NO	Cogui	Cogui	sa	sa	s a	cogu1240	1269	10.9485	-73.8043		282	0	?	s a -	3 7	AX	SA	12	12.S.C 12.A.V	2.0 1.5	sa	0	1105
1597	35_no	NO	Arhuaco	Arhuaco	uʔ	uʔ	u ʔ	arhu1242	1269	10.7018	-73.6363		284	0	?	u ʔ -	7 1	XN	YH	1	1.Y.V 1.H.c	1.5 0.8	uʔ	0	1100
1598	35_no	NO	Malayo	Malayo	ung	ung	u n g	mala1522	1269	10.9286	-73.4056		284	0	?	u n g	7 4 1	XLN	YNK	16	16.Y.V 16.N.c 16.K.c	1.5 1.1 0.8	ung	0	1108
1599	35_no	NO	Chimila	Chimila	dʒumma	dʒumma	dʒ u m m a	chim1309	1269	10.1902	-74.2559		1070	0	?		1 7 4 4 7	AXMBZ	TYMMA	11	11.T.C 11.Y.V 11.M.c 11.M.C 11.A.V	2.0 1.5 1.1 1.75 0.8	dʒumma	0	1107
1600	35_no	NO	Chibcha	Chibcha	tsa	tsa	t s a	chib1270	1269	6.24999	-74.1666		1069	0	?		1 3 7	ACX	TSA	10	10.T.C 10.S.C 10.A.V	2.0 1.5 1.5	tsa	1	1105
1601	35_no	NO	CentralTunebo	Central Tunebo	'baɾ	'baɾ	'b/b a ɾ	cent2150	1269	6.8867	-72.097		1068	0	?		1 7 5	AXN	PAR	9	9.P.C 9.A.V 9.R.c	2.0 1.5 0.8	'b/baɾ	0	1106
1602	35_no	NO	Bari	Barí	akkaba	akkaba	a k k a b a	bari1297	1269	9.08497	-72.9353		1066	0	?		7 1 1 7 1 7	XMBYBZ	AKKAPA	3	3.A.V 3.K.c 3.K.C 3.A.V 3.P.C 3.A.V	1.5 1.1 1.75 1.3 1.75 0.8	akkaba	0	1101
#
