# Wordlist

# DATA
ID	CONCEPT_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	COGID	COGIDS	MORPHEMES	TOKENS	COGNACY	GLOTTOCODE	CONCEPTICON	COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	ALIGNMENT
1871	67_heavy	HEAVY	Ulwa	Ulwa	ti:ka	ti:ka		1305		t iː k a	1012		1210		1 7 1 7	AXBZ	TIKA	25	25.T.C 25.I.V 25.K.C 25.A.V	2.0 1.5 1.75 0.8	tiːka	0	t iː k a -
1872	67_heavy	HEAVY	Miskito	Mískito	wira	wira		1314		w i r a	1013		1210		6 7 5 7	AXBZ	WIRA	19	19.W.C 19.I.V 19.R.C 19.A.V	2.0 1.5 1.75 0.8	wira	0	w i r a
1873	67_heavy	HEAVY	Pech	Pech	tè na	tè na		1316 1317		t è/e + n a	1014		1210		1 7 9 4 7	AX_AX	TE_NA	21	21.T.C 21.E.V 21._._ 21.N.C 21.A.V	2.0 1.5 0.0 2.0 1.5	tè/e+na	0	t è/e + n a
1874	67_heavy	HEAVY	MalekuJaika	Maléku Jaíka	taikɬaka: ipiki:teŋe:	taikɬaka: ipiki:teŋe:		1311 1312		t a i k ɬ a k aː + i p i k iː t e ŋ eː	1016		1210		1 7 7 1 5 7 1 7 9 7 1 7 1 7 1 7 4 7	AXYBCYBZ_XBYBYBYBZ	TAIKLAKA_IPIKITENE	17	17.T.C 17.A.V 17.I.V 17.K.C 17.L.C 17.A.V 17.K.C 17.A.V 17._._ 17.I.V 17.P.C 17.I.V 17.K.C 17.I.V 17.T.C 17.E.V 17.N.C 17.E.V	2.0 1.5 1.3 1.75 1.5 1.3 1.75 0.8 0.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	taikɬakaː+ipikiːteŋeː	0	t a i k ɬ a k aː + i p i k iː t e ŋ eː
1875	67_heavy	HEAVY	Boruca	Boruca	tsìsóŋ	tsìsóŋ		1298		t s ì/i s ó/o ŋ	1017		1210		1 3 7 3 7 4	ACXBYN	TSISUN	4	4.T.C 4.S.C 4.I.V 4.S.C 4.U.V 4.N.c	2.0 1.5 1.5 1.75 1.3 0.8	tsì/isó/oŋ	0	t s ì/i s ó/o ŋ
1876	67_heavy	HEAVY	Bribri	Bribri	ẽ̂xkẽ̌	ẽ̂xkẽ̌		1299		ẽ̂/ẽ x k ẽ̌/ẽ	1018		1210		7 3 1 7	XMBZ	EGKE	5	5.E.V 5.G.c 5.K.C 5.E.V	1.5 1.1 1.75 0.8	ẽ̂/ẽxkẽ̌/ẽ	0	ẽ̂/ẽ x k ẽ̌/ẽ
1877	67_heavy	HEAVY	Cabecar	Cabécar	kidíi	kidíi		1301		k i d í/i i	1019		1210		1 7 1 7 7	AXBYZ	KITII	7	7.K.C 7.I.V 7.T.C 7.I.V 7.I.V	2.0 1.5 1.75 1.3 0.8	kidí/ii	0	k i d í/i i
1878	67_heavy	HEAVY	Teribe	Teribe	kuíŋ	kuíŋ		1319		k u í/i ŋ	1020		1210		1 7 7 4	AXYN	KYIN	24	24.K.C 24.Y.V 24.I.V 24.N.c	2.0 1.5 1.3 0.8	kuí/iŋ	0	k u í/i ŋ
1879	67_heavy	HEAVY	Ngabere	Ngäbere	dɔbɔgɔ	dɔbɔgɔ		1315		d ɔ b ɔ g ɔ	1021		1210		1 7 1 7 1 7	AXBYBZ	TUPUKU	20	20.T.C 20.U.V 20.P.C 20.U.V 20.K.C 20.U.V	2.0 1.5 1.75 1.3 1.75 0.8	dɔbɔgɔ	0	d ɔ b ɔ g ɔ
1880	67_heavy	HEAVY	Buglere	Buglere	gaba	gaba		1300		g a b a	1022		1210		1 7 1 7	AXBZ	KAPA	6	6.K.C 6.A.V 6.P.C 6.A.V	2.0 1.5 1.75 0.8	gaba	0	g a b a
1881	67_heavy	HEAVY	SanBlasKuna	San Blas Kuna	ukkusuli	ukkusuli		1318		u k u s u l i	1024		1210		7 1 7 3 7 5 7	XBYBYBZ	YKYSYLI	23	23.Y.V 23.K.C 23.Y.V 23.S.C 23.Y.V 23.L.C 23.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ukusuli	0	u k u s u l i
1882	67_heavy	HEAVY	Cogui	Cogui	matʃu ak'ze	matʃu ak'ze		1306 1307		m a tʃ u + a k 'z/z e	1025		1210		4 7 1 7 9 7 1 3 7	AXBZ_XBCZ	MATY_AKSE	12	12.M.C 12.A.V 12.T.C 12.Y.V 12._._ 12.A.V 12.K.C 12.S.C 12.E.V	2.0 1.5 1.75 0.8 0.0 1.5 1.75 1.5 0.8	matʃu+ak'z/ze	0	m a tʃ u + a k 'z/z e
1883	67_heavy	HEAVY	Arhuaco	Arhuaco	mɨaʔ'zɨna	mɨaʔ'zɨna		1296		m ɨ a ʔ 'z/z ɨ n a	1025		1210		4 7 7 1 3 7 4 7	AXYBCYBZ	MIAHSINA	1	1.M.C 1.I.V 1.A.V 1.H.C 1.S.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.3 1.75 1.5 1.3 1.75 0.8	mɨaʔ'z/zɨna	0	m ɨ a ʔ 'z/z ɨ n a
1884	67_heavy	HEAVY	Malayo	Malayo	gɨ anʒɨnga	gɨ anʒɨnga		1309 1310		g ɨ + a n ʒ ɨ n g a	1026		1210		1 7 9 7 4 3 7 4 1 7	AX_XMBYMBZ	KI_ANSINKA	16	16.K.C 16.I.V 16._._ 16.A.V 16.N.c 16.S.C 16.I.V 16.N.c 16.K.C 16.A.V	2.0 1.5 0.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	gɨ+anʒɨnga	0	g ɨ + a n ʒ ɨ n g a
1885	67_heavy	HEAVY	Chimila	Chimila	'dikkoʔ	'dikkoʔ		1305		'd/d i k o ʔ	1027		1210		1 7 1 7 1	AXBYN	TIKUH	11	11.T.C 11.I.V 11.K.C 11.U.V 11.H.c	2.0 1.5 1.75 1.3 0.8	'd/dikoʔ	0	'd/d i k o ʔ
1886	67_heavy	HEAVY	Chibcha	Chibcha	βihitsko	βihitsko		1304		β i h i t s k o	1028		1210		3 7 3 7 1 3 1 7	AXBYBYBZ	BIHITSKU	10	10.B.C 10.I.V 10.H.C 10.I.V 10.T.C 10.S.V 10.K.C 10.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	βihitsko	0	β i h i t s k o
1887	67_heavy	HEAVY	CentralTunebo	Central Tunebo	si'naɾa	si'naɾa		1303		s i 'n/n a ɾ a	1029		1210		3 7 4 7 5 7	AXBYBZ	SINARA	9	9.S.C 9.I.V 9.N.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	si'n/naɾa	0	s i 'n/n a ɾ a
1888	67_heavy	HEAVY	Bari	Barí	a:bani.	a:bani.		1297		aː b a n i	1030		1210		7 1 7 4 7	XBYBZ	APANI	3	3.A.V 3.P.C 3.A.V 3.N.C 3.I.V	1.5 1.75 1.3 1.75 0.8	aːbani	0	aː b a n i
#
959	63_hit	HIT	LencaSalvador	Lenca-Salvador	maʃ	maʃ		1332		m a ʃ	489		1433		4 7 3	AXN	MAS	15	15.M.C 15.A.V 15.S.c	2.0 1.5 0.8	maʃ	0	m a ʃ
960	63_hit	HIT	LencaHonduras	Lenca-Honduras	imas	imas		1331		i m a s	489		1433		7 4 7 3	XBYN	IMAS	14	14.I.V 14.M.C 14.A.V 14.S.c	1.5 1.75 1.3 0.8	imas	0	i m a s
961	63_hit	HIT	Cacaopera	Cacaopera	du	du		1324		d u	490		1433		1 7	AX	TY	8	8.T.C 8.Y.V	2.0 1.5	du	0	d u
962	63_hit	HIT	Mayangna	Mayangna	bau	bau		1335		b a u	491		1433		1 7 7	AXZ	PAY	18	18.P.C 18.A.V 18.Y.V	2.0 1.5 0.8	bau	0	b a u
963	63_hit	HIT	Ulwa	Ulwa	bau	bau		1335		b a u	491		1433		1 7 7	AXZ	PAY	25	25.P.C 25.A.V 25.Y.V	2.0 1.5 0.8	bau	0	b a u
964	63_hit	HIT	Miskito	Mískito	pruk	pruk		1333		p r u k	492		1433		1 5 7 1	ACXN	PRYK	19	19.P.C 19.R.C 19.Y.V 19.K.c	2.0 1.5 1.5 0.8	pruk	0	p r u k
965	63_hit	HIT	Pech	Pech	màs	màs		1330		m à/a s	489		1433		4 7 3	AXN	MAS	21	21.M.C 21.A.V 21.S.c	2.0 1.5 0.8	mà/as	0	m à/a s
966	63_hit	HIT	Rama	Rama	kaŋ	kaŋ		1337		k a ŋ	493		1433		1 7 4	AXN	KAN	22	22.K.C 22.A.V 22.N.c	2.0 1.5 0.8	kaŋ	0	k a ŋ
967	63_hit	HIT	MalekuJaika	Maléku Jaíka	koro:	koro:		1334		k o r oː	494		1433		1 7 5 7	AXBZ	KURU	17	17.K.C 17.U.V 17.R.C 17.U.V	2.0 1.5 1.75 0.8	koroː	0	k o r oː
968	63_hit	HIT	Boruca	Boruca	báxt	báxt		1325		b á/a x t	495		1433		1 7 3 1	AXLN	PAGT	4	4.P.C 4.A.V 4.G.c 4.T.c	2.0 1.5 1.1 0.8	bá/axt	0	b á/a x t -
969	63_hit	HIT	Bribri	Bribri	tɪ	tɪ		1324		t ɪ	496		1433		1 7	AX	TI	5	5.T.C 5.I.V	2.0 1.5	tɪ	1	t ɪ
970	63_hit	HIT	Cabecar	Cabécar	tɪ	tɪ		1324		t ɪ	496		1433		1 7	AX	TI	7	7.T.C 7.I.V	2.0 1.5	tɪ	1	t ɪ
971	63_hit	HIT	Teribe	Teribe	ʃpók	ʃpók		1339		ʃ p ó/o k	497		1433		3 1 7 1	ACYN	SPUK	24	24.S.C 24.P.C 24.U.V 24.K.c	2.0 1.5 1.3 0.8	ʃpó/ok	0	ʃ p ó/o k
972	63_hit	HIT	Ngabere	Ngäbere	met	met		1336		m e t	495		1433		4 7 1	AXN	MET	20	20.M.C 20.E.V 20.T.c	2.0 1.5 0.8	met	0	m e t
973	63_hit	HIT	Buglere	Buglere	bate	bate		1325		b a t e	495		1433		1 7 1 7	AXBZ	PATE	6	6.P.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	bate	0	b a - t e
974	63_hit	HIT	SanBlasKuna	San Blas Kuna	saɾsoke	saɾsoke		1338		s a ɾ s o k e	499		1433		3 7 5 3 7 1 7	AXMBYBZ	SARSUKE	23	23.S.C 23.A.V 23.R.c 23.S.C 23.U.V 23.K.C 23.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	saɾsoke	0	s a ɾ s o k e
975	63_hit	HIT	Cogui	Cogui	'muʃ	'muʃ		1330		'm/m u ʃ	500		1433		4 7 3	AXN	MYS	12	12.M.C 12.Y.V 12.S.c	2.0 1.5 0.8	'm/muʃ	0	'm/m u ʃ
976	63_hit	HIT	Arhuaco	Arhuaco	agu'pəss	agu'pəss		1323		a g u 'p/p ə s	501		1433		7 1 7 1 7 3	XBYBYN	AKYPES	1	1.A.V 1.K.C 1.Y.V 1.P.C 1.E.V 1.S.c	1.5 1.75 1.3 1.75 1.3 0.8	agu'p/pəs	0	a g u 'p/p ə s
977	63_hit	HIT	Malayo	Malayo	'paʃ	'paʃ		1333		'p/p a ʃ	501		1433		1 7 3	AXN	PAS	16	16.P.C 16.A.V 16.S.c	2.0 1.5 0.8	'p/paʃ	0	'p/p - a ʃ
978	63_hit	HIT	Chimila	Chimila	ha: sagɾi	ha: sagɾi		1328 1329		h aː + s a g ɾ i	502		1433		3 7 9 3 7 1 5 7	AX_AXBCZ	HA_SAKRI	11	11.H.C 11.A.V 11._._ 11.S.C 11.A.V 11.K.C 11.R.C 11.I.V	2.0 1.5 0.0 2.0 1.5 1.75 1.5 0.8	haː+sagɾi	0	h aː + s a g ɾ i
979	63_hit	HIT	Chibcha	Chibcha	ɣɨi	ɣɨi		1327		ɣ ɨ i	499		1433		3 7 7	AXZ	GII	10	10.G.C 10.I.V 10.I.V	2.0 1.5 0.8	ɣɨi	0	ɣ ɨ i
980	63_hit	HIT	CentralTunebo	Central Tunebo	bu'ki	bu'ki		1326		b u 'k/k i	500		1433		1 7 1 7	AXBZ	PYKI	9	9.P.C 9.Y.V 9.K.C 9.I.V	2.0 1.5 1.75 0.8	bu'k/ki	0	b u 'k/k i
981	63_hit	HIT	Bari	Barí	da	da		1324		d a	503		1433		1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	da	0	d a
#
361	79_hotorwarm	HOT OR WARM	LencaSalvador	Lenca-Salvador	aʃa	aʃa		1350		a ʃ a	199		2272		7 3 7	XBZ	ASA	15	15.A.V 15.S.C 15.A.V	1.5 1.75 0.8	aʃa	0	a ʃ - a
362	79_hotorwarm	HOT OR WARM	LencaHonduras	Lenca-Honduras	siwa	siwa		1360		s i w a	200		2272		3 7 6 7	AXBZ	SIWA	14	14.S.C 14.I.V 14.W.C 14.A.V	2.0 1.5 1.75 0.8	siwa	0	s i w a
363	79_hotorwarm	HOT OR WARM	Cacaopera	Cacaopera	dindinka	dindinka		1355		d i n d i n k a	201		2272		1 7 4 1 7 4 1 7	AXMBYMBZ	TINTINKA	8	8.T.C 8.I.V 8.N.c 8.T.C 8.I.V 8.N.c 8.K.C 8.A.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	dindinka	0	d i n d i n k - a
364	79_hotorwarm	HOT OR WARM	Mayangna	Mayangna	dajni	dajni		1363		d a j n i	202		2272		1 7 6 4 7	AXMBZ	TAJNI	18	18.T.C 18.A.V 18.J.c 18.N.C 18.I.V	2.0 1.5 1.1 1.75 0.8	dajni	0	d a j - n i
365	79_hotorwarm	HOT OR WARM	Ulwa	Ulwa	dajhka	dajhka		1363		d a j h k a	202		2272		1 7 6 3 1 7	AXLMBZ	TAJHKA	25	25.T.C 25.A.V 25.J.c 25.H.c 25.K.C 25.A.V	2.0 1.5 1.1 1.1 1.75 0.8	dajhka	0	d a j h k a
366	79_hotorwarm	HOT OR WARM	Miskito	Mískito	lapta	lapta		1364		l a p t a	203		2272		5 7 1 1 7	AXMBZ	LAPTA	19	19.L.C 19.A.V 19.P.c 19.T.C 19.A.V	2.0 1.5 1.1 1.75 0.8	lapta	0	l a p t a
367	79_hotorwarm	HOT OR WARM	Pech	Pech	patàʔok	patàʔok		1366		p a t à/a ʔ o k	204		2272		1 7 1 7 1 7 1	AXBYBYN	PATAHUK	21	21.P.C 21.A.V 21.T.C 21.A.V 21.H.C 21.U.V 21.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	patà/aʔok	0	p a t à/a ʔ o k
368	79_hotorwarm	HOT OR WARM	Rama	Rama	tuku:-ba	tuku:-ba		1351 1352		t u k uː + b a	205		2272		1 7 1 7 9 1 7	AXBZ_AX	TYKY_PA	22	22.T.C 22.Y.V 22.K.C 22.Y.V 22._._ 22.P.C 22.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tukuː+ba	0	t u k uː + b a - -
369	79_hotorwarm	HOT OR WARM	MalekuJaika	Maléku Jaíka	toke:-ʝa	toke:-ʝa		1351 1362		t o k eː + ʝ a	205		2272		1 7 1 7 9 3 7	AXBZ_AX	TUKE_SA	17	17.T.C 17.U.V 17.K.C 17.E.V 17._._ 17.S.C 17.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5	tokeː+ʝa	0	t o k eː + ʝ a
370	79_hotorwarm	HOT OR WARM	Boruca	Boruca	dʒìká	dʒìká		1351		dʒ ì/i k á/a	206		2272		1 7 1 7	AXBZ	TIKA	4	4.T.C 4.I.V 4.K.C 4.A.V	2.0 1.5 1.75 0.8	dʒì/iká/a	0	dʒ ì/i k á/a
371	79_hotorwarm	HOT OR WARM	Bribri	Bribri	bâbbǎ	bâbbǎ		1352		b â/a b ǎ/a	207		2272		1 7 1 7	AXBZ	PAPA	5	5.P.C 5.A.V 5.P.C 5.A.V	2.0 1.5 1.75 0.8	bâ/abǎ/a	0	b â/a b ǎ/a
372	79_hotorwarm	HOT OR WARM	Cabecar	Cabécar	buɪ́	buɪ́		1354		b u ɪ́/ɪ	208		2272		1 7 7	AXZ	PYI	7	7.P.C 7.Y.V 7.I.V	2.0 1.5 0.8	buɪ́/ɪ	0	b u ɪ́/ɪ
373	79_hotorwarm	HOT OR WARM	Teribe	Teribe	kʰɺík	kʰɺík		1368		kʰ ɺ í/i k	209		2272		1 5 7 1	ACXN	KRIK	24	24.K.C 24.R.C 24.I.V 24.K.c	2.0 1.5 1.5 0.8	kʰɺí/ik	0	kʰ ɺ í/i k
374	79_hotorwarm	HOT OR WARM	Ngabere	Ngäbere	ŋiɾe	ŋiɾe		1365		ŋ i ɾ e	206		2272		4 7 5 7	AXBZ	NIRE	20	20.N.C 20.I.V 20.R.C 20.E.V	2.0 1.5 1.75 0.8	ŋiɾe	0	ŋ i ɾ e
375	79_hotorwarm	HOT OR WARM	Buglere	Buglere	hute	hute		1353		h u t e	210		2272		3 7 1 7	AXBZ	HYTE	6	6.H.C 6.Y.V 6.T.C 6.E.V	2.0 1.5 1.75 0.8	hute	0	h u t e
376	79_hotorwarm	HOT OR WARM	Dorasque	Dorasque	ubi	ubi		1359		u b i	211		2272		7 1 7	XBZ	YPI	13	13.Y.V 13.P.C 13.I.V	1.5 1.75 0.8	ubi	0	u b i
377	79_hotorwarm	HOT OR WARM	SanBlasKuna	San Blas Kuna	ueti	ueti		1367		u e t i	212		2272		7 7 1 7	XYBZ	YETI	23	23.Y.V 23.E.V 23.T.C 23.I.V	1.5 1.3 1.75 0.8	ueti	0	u e t i
378	79_hotorwarm	HOT OR WARM	Cogui	Cogui	'uanuakse	'uanuakse		1358		'u/u a n u a k s e	213		2272		7 7 4 7 7 1 3 7	XYBYYBCZ	YANYAKSE	12	12.Y.V 12.A.V 12.N.C 12.Y.V 12.A.V 12.K.C 12.S.C 12.E.V	1.5 1.3 1.75 1.3 1.3 1.75 1.5 0.8	'u/uanuakse	0	'u/u a n u a k s e
379	79_hotorwarm	HOT OR WARM	Arhuaco	Arhuaco	'wiwi kawa	'wiwi kawa		1348 1349		'w/w i w i + k a w a	214		2272		6 7 6 7 9 1 7 6 7	AXBZ_AXBZ	WIWI_KAWA	1	1.W.C 1.I.V 1.W.C 1.I.V 1._._ 1.K.C 1.A.V 1.W.C 1.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	'w/wiwi+kawa	0	'w/w i w i + k a w a
380	79_hotorwarm	HOT OR WARM	Malayo	Malayo	wianʒɨnga	wianʒɨnga		1361		w i a n ʒ ɨ n g a	212		2272		6 7 7 4 3 7 4 1 7	AXYMBYMBZ	WIANSINKA	16	16.W.C 16.I.V 16.A.V 16.N.c 16.S.C 16.I.V 16.N.c 16.K.C 16.A.V	2.0 1.5 1.3 1.1 1.75 1.3 1.1 1.75 0.8	wianʒɨnga	0	w i a n ʒ ɨ n g a
381	79_hotorwarm	HOT OR WARM	Chimila	Chimila	we:	we:		1357		w eː	212		2272		6 7	AX	WE	11	11.W.C 11.E.V	2.0 1.5	weː	0	w eː
382	79_hotorwarm	HOT OR WARM	Chibcha	Chibcha	tʲiptupkwa	tʲiptupkwa		1355		tʲ i p t u p k w a	215		2272		1 7 1 1 7 1 1 6 7	AXMBYMBCZ	TIPTYPKWA	10	10.T.C 10.I.V 10.P.c 10.T.C 10.Y.V 10.P.c 10.K.C 10.W.C 10.A.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 1.5 0.8	tʲiptupkwa	0	tʲ i p t u p k w a
383	79_hotorwarm	HOT OR WARM	CentralTunebo	Central Tunebo	kih'kitɾo	kih'kitɾo		1356		k i h 'k/k i t ɾ o	216		2272		1 7 3 1 7 1 5 7	AXMBYBCZ	KIHKITRU	9	9.K.C 9.I.V 9.H.c 9.K.C 9.I.V 9.T.C 9.R.C 9.U.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	kih'k/kitɾo	0	k i h 'k/k i t ɾ o
384	79_hotorwarm	HOT OR WARM	Bari	Barí	asã́a	asã́a		1350		a s ã́/ã a	199		2272		7 3 7 7	XBYZ	ASAA	3	3.A.V 3.S.C 3.A.V 3.A.V	1.5 1.75 1.3 0.8	asã́/ãa	0	a s ã́/ã a
#
2608	11_i	I	LencaSalvador	Lenca-Salvador	unani	unani		1376		u n a n i	1412		1209		7 4 7 4 7	XBYBZ	YNANI	15	15.Y.V 15.N.C 15.A.V 15.N.C 15.I.V	1.5 1.75 1.3 1.75 0.8	unani	0	u n a n i
2609	11_i	I	LencaHonduras	Lenca-Honduras	unan	unan		1376		u n a n	1412		1209		7 4 7 4	XBYN	YNAN	14	14.Y.V 14.N.C 14.A.V 14.N.c	1.5 1.75 1.3 0.8	unan	0	u n a n -
2610	11_i	I	Cacaopera	Cacaopera	jami	jami		1381		j a m i	1413		1209		6 7 4 7	AXBZ	JAMI	8	8.J.C 8.A.V 8.M.C 8.I.V	2.0 1.5 1.75 0.8	jami	0	j a m i
2611	11_i	I	Mayangna	Mayangna	jaŋ	jaŋ		1388		j a ŋ	1413		1209		6 7 4	AXN	JAN	18	18.J.C 18.A.V 18.N.c	2.0 1.5 0.8	jaŋ	0	j a ŋ
2612	11_i	I	Ulwa	Ulwa	jaŋ	jaŋ		1388		j a ŋ	1413		1209		6 7 4	AXN	JAN	25	25.J.C 25.A.V 25.N.c	2.0 1.5 0.8	jaŋ	0	j a ŋ
2613	11_i	I	Miskito	Mískito	jaŋ	jaŋ		1388		j a ŋ	1413		1209		6 7 4	AXN	JAN	19	19.J.C 19.A.V 19.N.c	2.0 1.5 0.8	jaŋ	0	j a ŋ
2614	11_i	I	Pech	Pech	tas	tas		1384		t a s	1414		1209		1 7 3	AXN	TAS	21	21.T.C 21.A.V 21.S.c	2.0 1.5 0.8	tas	0	t a s
2615	11_i	I	Rama	Rama	na:s	na:s		1389		n aː s	1414		1209		4 7 3	AXN	NAS	22	22.N.C 22.A.V 22.S.c	2.0 1.5 0.8	naːs	0	n aː s
2616	11_i	I	MalekuJaika	Maléku Jaíka	ton	ton		1387		t o n	1414		1209		1 7 4	AXN	TUN	17	17.T.C 17.U.V 17.N.c	2.0 1.5 0.8	ton	0	t o n
2617	11_i	I	Boruca	Boruca	át	át		1378		á/a t	1415		1209		7 1	XN	AT	4	4.A.V 4.T.c	1.5 0.8	á/at	0	á/a t -
2618	11_i	I	Bribri	Bribri	dʒěʔ	dʒěʔ		1379		dʒ ě/e ʔ	1414		1209		1 7 1	AXN	TEH	5	5.T.C 5.E.V 5.H.c	2.0 1.5 0.8	dʒě/eʔ	0	dʒ ě/e ʔ
2619	11_i	I	Cabecar	Cabécar	dʒís	dʒís		1379		dʒ í/i s	1414		1209		1 7 3	AXN	TIS	7	7.T.C 7.I.V 7.S.c	2.0 1.5 0.8	dʒí/is	0	dʒ í/i s
2620	11_i	I	Teribe	Teribe	tʰà	tʰà		1380		tʰ à/a	1416		1209		1 7	AX	TA	24	24.T.C 24.A.V	2.0 1.5	tʰà/a	0	tʰ à/a
2621	11_i	I	Ngabere	Ngäbere	ti	ti		1379		t i	1417		1209		1 7	AX	TI	20	20.T.C 20.I.V	2.0 1.5	ti	1	t i -
2622	11_i	I	Buglere	Buglere	tʃa	tʃa		1380		tʃ a	1414		1209		1 7	AX	TA	6	6.T.C 6.A.V	2.0 1.5	tʃa	0	tʃ a
2623	11_i	I	Dorasque	Dorasque	kura	kura		1385		k u r a	1418		1209		1 7 5 7	AXBZ	KYRA	13	13.K.C 13.Y.V 13.R.C 13.A.V	2.0 1.5 1.75 0.8	kura	0	k u r a
2624	11_i	I	SanBlasKuna	San Blas Kuna	ani	ani		1390		a n i	1415		1209		7 4 7	XBZ	ANI	23	23.A.V 23.N.C 23.I.V	1.5 1.75 0.8	ani	0	a n i
2625	11_i	I	Cogui	Cogui	nas	nas		1384		n a s	1414		1209		4 7 3	AXN	NAS	12	12.N.C 12.A.V 12.S.c	2.0 1.5 0.8	nas	0	n a s
2626	11_i	I	Arhuaco	Arhuaco	nən	nən		1376		n ə n	1414		1209		4 7 4	AXN	NEN	1	1.N.C 1.E.V 1.N.c	2.0 1.5 0.8	nən	0	- n ə n -
2627	11_i	I	Malayo	Malayo	ɾa	ɾa		1386		ɾ a	1414		1209		5 7	AX	RA	16	16.R.C 16.A.V	2.0 1.5	ɾa	0	ɾ a
2628	11_i	I	Chimila	Chimila	na:ɾi	na:ɾi		1383		n aː ɾ i	1414		1209		4 7 5 7	AXBZ	NARI	11	11.N.C 11.A.V 11.R.C 11.I.V	2.0 1.5 1.75 0.8	naːɾi	0	n aː ɾ i
2629	11_i	I	Chibcha	Chibcha	hɨtʲa	hɨtʲa		1382		h ɨ tʲ a	1415		1209		3 7 1 7	AXBZ	HITA	10	10.H.C 10.I.V 10.T.C 10.A.V	2.0 1.5 1.75 0.8	hɨtʲa	0	h ɨ tʲ a
2630	11_i	I	CentralTunebo	Central Tunebo	'asa	'asa		1378		'a/a s a	1415		1209		7 3 7	XBZ	ASA	9	9.A.V 9.S.C 9.A.V	1.5 1.75 0.8	'a/asa	0	'a/a s a
2631	11_i	I	Bari	Barí	nãĩ	nãĩ		1377		n ã ĩ	1414		1209		4 7 7	AXZ	NAI	3	3.N.C 3.A.V 3.I.V	2.0 1.5 0.8	nãĩ	0	n ã ĩ
#
1414	68_kill	KILL	LencaSalvador	Lenca-Salvador	ʃil	ʃil		1410		ʃ i l	750		1417		3 7 5	AXN	SIL	15	15.S.C 15.I.V 15.L.c	2.0 1.5 0.8	ʃil	0	ʃ i l
1415	68_kill	KILL	LencaHonduras	Lenca-Honduras	kas	kas		1409		k a s	751		1417		1 7 3	AXN	KAS	14	14.K.C 14.A.V 14.S.c	2.0 1.5 0.8	kas	0	k a - s
1416	68_kill	KILL	Cacaopera	Cacaopera	kulina	kulina		1405		k u l i n a	752		1417		1 7 5 7 4 7	AXBYBZ	KYLINA	8	8.K.C 8.Y.V 8.L.C 8.I.V 8.N.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kulina	0	k u l i n a
1417	68_kill	KILL	Mayangna	Mayangna	i:	i:		1412		iː	753		1417		7	X	I	18	18.I.V	1.5	iː	0	iː
1418	68_kill	KILL	Ulwa	Ulwa	i:	i:		1412		iː	753		1417		7	X	I	25	25.I.V	1.5	iː	0	iː
1419	68_kill	KILL	Miskito	Mískito	ik	ik		1413		i k	753		1417		7 1	XN	IK	19	19.I.V 19.K.c	1.5 0.8	ik	0	i k
1420	68_kill	KILL	Pech	Pech	àmàs	àmàs		1414		à/a m à/a s	754		1417		7 4 7 3	XBYN	AMAS	21	21.A.V 21.M.C 21.A.V 21.S.c	1.5 1.75 1.3 0.8	à/amà/as	0	- à/a m à/a s -
1421	68_kill	KILL	Rama	Rama	maliŋ	maliŋ		1405		m a l i ŋ	755		1417		4 7 5 7 4	AXBYN	MALIN	22	22.M.C 22.A.V 22.L.C 22.I.V 22.N.c	2.0 1.5 1.75 1.3 0.8	maliŋ	0	m a l i ŋ -
1422	68_kill	KILL	MalekuJaika	Maléku Jaíka	kua:	kua:		1411		k u aː	756		1417		1 7 7	AXZ	KYA	17	17.K.C 17.Y.V 17.A.V	2.0 1.5 0.8	kuaː	0	k u aː
1423	68_kill	KILL	Boruca	Boruca	áiʔ	áiʔ		1403		á/a i ʔ	757		1417		7 7 1	XYN	AIH	4	4.A.V 4.I.V 4.H.c	1.5 1.3 0.8	á/aiʔ	0	á/a i ʔ
1424	68_kill	KILL	Bribri	Bribri	kʊt	kʊt		1404		k ʊ t	758		1417		1 7 1	AXN	KYT	5	5.K.C 5.Y.V 5.T.c	2.0 1.5 0.8	kʊt	0	k ʊ t
